                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                0.57843,                 1.4455,                0.85326,                0.00563,                0.59756,                0.06517,                0.02095,                0.63281,                 1.4985,                 1.1497,               0.073676,              2.635e-05,              2.635e-05
                     12,                0.58893,                 1.3956,                0.89014,                0.00061,                0.30748,                0.00929,                0.00238,                 0.7569,                  1.409,                 1.4404,               0.071279,              2.875e-05,              2.875e-05
                     13,                0.50399,                 1.4693,                 0.7458,                0.33448,                 0.3053,                0.00894,                0.00179,                0.78765,                 1.1895,                  1.535,               0.068881,              3.115e-05,              3.115e-05
                     14,                 0.4773,                 1.5336,                0.68442,                0.00035,                0.21184,                0.00554,                0.00125,                0.91192,                 1.1272,                 1.9947,               0.066484,              3.355e-05,              3.355e-05
                     15,                0.47148,                  1.574,                0.67448,                0.33549,                0.33022,                0.03771,                0.01353,                0.53443,                 1.6049,                0.96425,               0.064086,              3.595e-05,              3.595e-05
                     16,                0.44971,                 1.5312,                0.66204,                0.00102,                0.40535,                0.02482,                0.00484,                0.87527,                 1.1547,                 1.8702,               0.061688,              3.835e-05,              3.835e-05
                     17,                0.45531,                 1.5157,                0.64865,                0.00289,                0.48761,                 0.0294,                0.00656,                0.88838,                 1.0536,                 1.8913,               0.059291,              4.075e-05,              4.075e-05
                     18,                0.49431,                 1.4481,                0.69117,                0.00069,                0.25234,                0.01785,                0.00397,                0.87122,                 1.1168,                 1.8552,               0.056893,              4.315e-05,              4.315e-05
                     19,                 0.4388,                 1.4586,                0.61297,                0.00841,                 0.6419,                0.07017,                0.02553,                0.53854,                 1.6752,                0.95967,               0.054496,              4.555e-05,              4.555e-05
                     20,                0.40625,                 1.6147,                0.54974,                0.00754,                0.60421,                0.04467,                0.01609,                0.56452,                 1.6283,                 1.0245,               0.052098,              4.795e-05,              4.795e-05
                     21,                0.35428,                 1.6836,                 0.4821,                0.00053,                0.32399,                0.02985,                0.01106,                0.60809,                  1.746,                 1.1075,                 0.0497,              5.035e-05,              5.035e-05
                     22,                0.37627,                 1.6401,                0.50352,                0.33461,                0.20872,                0.02766,                0.00944,                0.88295,                0.99411,                 1.8928,               0.047303,              5.275e-05,              5.275e-05
                     23,                 0.3478,                 1.6469,                0.47338,                0.00816,                 0.2919,                0.01601,                0.00491,                0.82838,                 1.1713,                 1.7213,               0.044905,              5.515e-05,              5.515e-05
                     24,                0.39303,                 1.5507,                0.54499,                0.00068,                0.31641,                0.01842,                0.00354,                0.77209,                 1.3711,                 1.5049,               0.042508,              5.755e-05,              5.755e-05
                     25,                0.32784,                 1.6909,                0.45027,                0.06478,                0.13884,                0.05204,                0.01544,                 0.7057,                 1.3624,                 1.3992,                0.04011,              5.995e-05,              5.995e-05
                     26,                0.32487,                 1.6525,                0.43725,                0.00031,                0.32222,                0.00692,                0.00182,                0.68679,                  1.526,                 1.3117,               0.037712,              6.235e-05,              6.235e-05
                     27,                0.32211,                 1.6719,                0.42967,                0.35252,                0.29837,                0.02193,                0.00655,                0.85329,                 1.2043,                 1.8122,               0.035315,              6.475e-05,              6.475e-05
                     28,                0.31647,                 1.7247,                0.40394,                0.12449,                0.47918,                0.10097,                0.04485,                0.41027,                 1.5766,                0.63073,               0.032917,              6.715e-05,              6.715e-05
                     29,                0.30684,                 1.7002,                0.42236,                0.49922,                0.11304,                0.11702,                0.05423,                0.60312,                 1.3658,                 1.1563,                0.03052,              6.955e-05,              6.955e-05
                     30,                0.31798,                  1.678,                0.43141,                0.01366,                0.48364,                0.04124,                0.01107,                0.76818,                 1.2675,                 1.6155,               0.028122,              7.195e-05,              7.195e-05
                     31,                 0.2973,                 1.6847,                0.39865,                0.07846,                0.39009,                0.06931,                0.01555,                0.78609,                 1.1969,                 1.6262,               0.025724,              7.435e-05,              7.435e-05
                     32,                0.29893,                 1.7073,                0.39212,                0.09422,                0.44269,                0.14442,                0.07555,                0.32809,                  1.642,                 0.5111,               0.023327,              7.675e-05,              7.675e-05
                     33,                0.28256,                 1.7378,                0.37343,                0.12629,                0.42934,                0.15652,                0.08436,                0.33243,                 1.6469,                0.49238,               0.020929,              7.915e-05,              7.915e-05
                     34,                0.28899,                 1.7359,                0.37499,                0.72332,                0.12461,                0.11198,                0.06981,                 0.3531,                 1.6797,                0.54604,               0.018532,              8.155e-05,              8.155e-05
                     35,                0.29743,                 1.7318,                0.38621,                0.13879,                0.40008,                0.11356,                0.05695,                0.32652,                 1.7789,                0.48447,               0.016134,              8.395e-05,              8.395e-05
                     36,                0.25431,                 1.7825,                 0.3311,                0.17438,                0.37691,                0.14989,                0.08045,                0.31558,                 1.7673,                0.48551,               0.013736,              8.635e-05,              8.635e-05
                     37,                0.26861,                 1.7187,                 0.3493,                0.17053,                0.29664,                0.15734,                0.09804,                0.26896,                  1.684,                0.38733,               0.011339,              8.875e-05,              8.875e-05
                     38,                0.25754,                 1.7354,                 0.3346,                0.10335,                 0.3567,                0.06577,                0.03701,                 0.3584,                  1.662,                0.57775,              0.0089412,              9.115e-05,              9.115e-05
                     39,                0.26959,                  1.687,                0.35808,                0.45232,                0.32418,                0.22517,                0.13896,                0.24725,                 1.6918,                0.35032,              0.0065436,              9.355e-05,              9.355e-05
                     40,                0.28184,                 1.5612,                0.37465,                 0.4136,                0.34134,                0.14508,                0.08912,                0.26326,                 1.7122,                0.37859,               0.004146,              9.595e-05,              9.595e-05
                     41,                0.28788,                 1.5649,                0.38526,                0.23933,                0.48534,                0.30621,                0.19252,                0.28388,                 1.5831,                0.42035,              0.0017484,              9.835e-05,              9.835e-05
                     42,                0.27958,                 1.5272,                0.38156,                0.47678,                0.42864,                0.27906,                0.18475,                0.26133,                 1.5083,                0.37653,                 0.0001,                 0.0001,                 0.0001
                     43,                0.26787,                 1.4888,                0.36807,                0.38814,                 0.4371,                0.34517,                0.20852,                  0.302,                 1.3883,                0.46285,                 0.0001,                 0.0001,                 0.0001
                     44,                0.31748,                 1.2764,                0.43814,                 0.3106,                0.59088,                0.43005,                0.27337,                 0.3071,                  1.098,                0.46832,                 0.0001,                 0.0001,                 0.0001
                     45,                0.34533,                 1.1814,                0.48082,                0.33455,                0.54457,                0.38719,                0.21287,                   0.39,                 1.1126,                0.63409,                 0.0001,                 0.0001,                 0.0001
                     46,                0.33017,                  1.154,                0.47211,                0.33796,                0.54797,                0.28055,                0.16216,                0.32742,                 1.2949,                0.48781,                 0.0001,                 0.0001,                 0.0001
                     47,                0.33755,                 1.0987,                 0.4991,                0.41163,                0.64604,                0.43523,                0.26883,                0.32749,                   1.13,                0.50464,                 0.0001,                 0.0001,                 0.0001
                     48,                0.35347,                 1.0232,                0.52108,                0.31955,                0.64791,                0.36328,                0.21264,                0.33533,                 1.1379,                0.53348,                 0.0001,                 0.0001,                 0.0001
                     49,                0.37614,                0.95271,                0.56128,                0.55057,                 0.5863,                0.57035,                0.33447,                0.36133,                 1.0046,                0.57362,                 0.0001,                 0.0001,                 0.0001
                     50,                0.35678,                0.99992,                0.52559,                0.60815,                0.56562,                0.61744,                0.35658,                0.37037,                0.96111,                0.57176,                 0.0001,                 0.0001,                 0.0001
                     51,                0.35595,                0.96677,                0.52558,                0.56345,                0.59876,                0.49391,                0.30599,                0.35432,                0.97594,                0.54889,                 0.0001,                 0.0001,                 0.0001
                     52,                0.37377,                0.92758,                0.55598,                0.48389,                0.65886,                0.55967,                0.29362,                0.43604,                0.90094,                0.70069,                 0.0001,                 0.0001,                 0.0001
                     53,                0.37961,                0.93567,                0.56311,                0.57172,                0.53439,                0.46633,                0.22721,                0.41767,                  1.171,                0.61884,                 0.0001,                 0.0001,                 0.0001
                     54,                0.35532,                0.98082,                0.51872,                0.61469,                0.67923,                0.54372,                0.31773,                0.38016,                0.92043,                0.62034,                 0.0001,                 0.0001,                 0.0001
                     55,                0.37896,                0.86366,                0.55645,                0.73881,                0.70514,                0.68228,                0.39994,                0.36326,                 0.8435,                0.58977,                 0.0001,                 0.0001,                 0.0001
                     56,                0.37713,                0.88175,                0.55894,                0.41905,                0.50696,                0.34756,                0.20141,                 0.3824,                 1.0898,                 0.6097,                 0.0001,                 0.0001,                 0.0001
                     57,                0.37163,                0.83938,                0.54988,                0.63106,                0.59931,                0.56535,                0.28966,                0.43181,                0.93046,                0.75018,                 0.0001,                 0.0001,                 0.0001
                     58,                0.38897,                0.80337,                0.59178,                0.63215,                0.61245,                0.58955,                0.34169,                0.37144,                0.86272,                0.60597,                 0.0001,                 0.0001,                 0.0001
                     59,                 0.3814,                0.80932,                0.57588,                0.61569,                0.72003,                0.64123,                0.38332,                0.36962,                0.81731,                0.60725,                 0.0001,                 0.0001,                 0.0001
                     60,                0.38348,                0.78577,                0.59183,                0.70615,                0.66085,                0.61878,                0.33946,                0.40124,                0.91633,                0.67254,                 0.0001,                 0.0001,                 0.0001
                     61,                0.36766,                0.81467,                0.56049,                0.74288,                0.78565,                0.73952,                0.44839,                0.37086,                0.69676,                0.59687,                 0.0001,                 0.0001,                 0.0001
                     62,                0.39027,                0.71087,                0.58987,                0.73439,                0.67159,                 0.6335,                0.33619,                0.43644,                0.80186,                0.76399,                 0.0001,                 0.0001,                 0.0001
                     63,                0.38473,                 0.7455,                0.57506,                0.70632,                0.77326,                0.73344,                0.42956,                0.38739,                0.76099,                0.64077,                 0.0001,                 0.0001,                 0.0001
                     64,                0.37747,                0.71906,                0.55966,                0.72892,                0.67272,                 0.6428,                0.37876,                0.37369,                 0.8254,                0.60994,                 0.0001,                 0.0001,                 0.0001
                     65,                0.37309,                0.76108,                 0.5519,                0.74553,                0.76561,                0.75194,                0.43793,                0.35989,                0.73285,                0.58196,                 0.0001,                 0.0001,                 0.0001
                     66,                0.37671,                0.73987,                0.56912,                0.67784,                0.75417,                 0.6857,                0.41443,                0.35306,                 0.7723,                0.58379,                 0.0001,                 0.0001,                 0.0001
                     67,                0.36806,                0.79302,                0.55688,                 0.5683,                0.63618,                0.53022,                 0.3133,                0.38438,                0.87125,                0.63045,                 0.0001,                 0.0001,                 0.0001
                     68,                0.37074,                0.76211,                0.56354,                  0.738,                0.78346,                0.77594,                 0.4461,                0.41071,                0.64248,                0.68198,                 0.0001,                 0.0001,                 0.0001
                     69,                0.36868,                0.73379,                0.55965,                0.83217,                0.78071,                0.78882,                0.47339,                0.36865,                0.67773,                0.60106,                 0.0001,                 0.0001,                 0.0001
                     70,                0.36805,                0.70257,                0.56916,                 0.7642,                0.75935,                0.72962,                0.44246,                0.36981,                0.71945,                0.60987,                 0.0001,                 0.0001,                 0.0001
                     71,                0.37746,                0.70598,                0.57525,                  0.683,                0.76266,                0.70039,                0.39169,                0.39889,                0.72214,                0.67295,                 0.0001,                 0.0001,                 0.0001
                     72,                0.37575,                0.69859,                0.57404,                0.69375,                0.76718,                0.69207,                0.39897,                0.39375,                0.69853,                0.67728,                 0.0001,                 0.0001,                 0.0001
                     73,                0.36957,                0.67355,                0.56569,                 0.6803,                 0.8365,                0.74249,                0.41795,                  0.395,                0.72352,                0.67712,                 0.0001,                 0.0001,                 0.0001
                     74,                0.36825,                0.68005,                0.56109,                0.78495,                 0.8254,                0.78895,                0.45636,                0.39827,                0.65824,                 0.6808,                 0.0001,                 0.0001,                 0.0001
                     75,                0.37559,                0.70517,                0.57232,                0.73034,                0.74521,                0.72881,                0.45356,                 0.3446,                0.70948,                0.55562,                 0.0001,                 0.0001,                 0.0001
                     76,                0.37088,                0.71664,                0.55699,                 0.8333,                0.81852,                0.83826,                0.50399,                 0.3708,                0.62381,                0.61519,                 0.0001,                 0.0001,                 0.0001
                     77,                0.39278,                0.62155,                0.58443,                0.84705,                0.89008,                0.85712,                0.47735,                0.41278,                0.60892,                0.71952,                 0.0001,                 0.0001,                 0.0001
                     78,                0.36932,                 0.6477,                0.57464,                0.82334,                0.80035,                0.80392,                0.50587,                0.34463,                0.62271,                0.55957,                 0.0001,                 0.0001,                 0.0001
                     79,                0.38855,                0.62286,                0.59967,                0.75969,                0.76349,                0.69807,                0.43765,                0.36265,                 0.7039,                0.58128,                 0.0001,                 0.0001,                 0.0001
                     80,                0.38176,                0.61531,                0.59619,                0.81998,                0.85062,                0.82536,                0.49041,                 0.3698,                0.61598,                0.60464,                 0.0001,                 0.0001,                 0.0001
                     81,                0.36945,                0.64891,                0.55661,                0.80615,                0.85123,                0.83371,                0.49908,                0.38212,                0.59218,                0.64506,                 0.0001,                 0.0001,                 0.0001
                     82,                0.36997,                0.63186,                0.56777,                0.79483,                 0.7978,                0.76821,                0.35861,                0.48807,                 0.6859,                0.87387,                 0.0001,                 0.0001,                 0.0001
                     83,                0.37521,                0.63235,                0.57126,                0.65267,                0.81982,                0.70876,                0.41247,                 0.4004,                0.66737,                0.68918,                 0.0001,                 0.0001,                 0.0001
                     84,                0.36309,                0.69398,                0.55173,                 0.7272,                0.81086,                0.73269,                0.43105,                0.38106,                0.72544,                0.62771,                 0.0001,                 0.0001,                 0.0001
                     85,                0.36834,                 0.5895,                0.55767,                0.82327,                0.86205,                0.80483,                0.48419,                0.36888,                0.61295,                0.62872,                 0.0001,                 0.0001,                 0.0001
                     86,                 0.3761,                0.64378,                 0.5663,                0.83908,                0.77934,                0.79437,                0.48008,                0.37141,                0.63169,                0.62502,                 0.0001,                 0.0001,                 0.0001
                     87,                0.36259,                0.61063,                0.55844,                0.83383,                0.83785,                0.81508,                0.50211,                0.36096,                0.61653,                 0.5872,                 0.0001,                 0.0001,                 0.0001
                     88,                0.37347,                0.60116,                0.57043,                0.84205,                0.78826,                0.80165,                0.49643,                0.35271,                0.62384,                0.58122,                 0.0001,                 0.0001,                 0.0001
                     89,                0.36515,                0.61835,                0.55624,                0.80541,                 0.7369,                0.77775,                0.44895,                0.39656,                0.62134,                0.68868,                 0.0001,                 0.0001,                 0.0001
                     90,                0.36347,                0.60469,                0.56095,                0.85585,                0.77306,                0.78516,                0.47665,                0.35588,                0.63203,                0.58036,                 0.0001,                 0.0001,                 0.0001
                     91,                0.36764,                0.61495,                0.55477,                0.84616,                0.81188,                0.81231,                0.48657,                0.38124,                0.60517,                0.64064,                 0.0001,                 0.0001,                 0.0001
                     92,                0.37496,                0.57153,                0.57776,                 0.8289,                0.72669,                0.72541,                0.44108,                0.37433,                0.63928,                0.60791,                 0.0001,                 0.0001,                 0.0001
                     93,                 0.3672,                 0.6444,                0.55008,                0.76548,                0.77526,                0.72788,                0.39014,                0.41575,                0.73423,                0.72404,                 0.0001,                 0.0001,                 0.0001
                     94,                0.36172,                 0.6339,                0.55104,                0.83783,                0.75206,                0.79164,                0.48518,                0.36435,                0.58436,                0.60342,                 0.0001,                 0.0001,                 0.0001
                     95,                0.36488,                0.59118,                0.57181,                0.82014,                0.83527,                0.81574,                 0.5196,                 0.3514,                0.59708,                0.56763,                 0.0001,                 0.0001,                 0.0001
                     96,                0.35113,                0.57497,                0.54084,                 0.8578,                0.88897,                0.86052,                0.51975,                0.38147,                0.53524,                0.66469,                 0.0001,                 0.0001,                 0.0001
                     97,                0.35284,                0.60018,                0.55381,                0.83798,                0.75432,                0.75583,                0.47731,                0.35246,                0.62906,                 0.5757,                 0.0001,                 0.0001,                 0.0001
                     98,                0.37141,                0.57215,                0.57608,                0.78655,                0.77231,                  0.723,                0.42182,                0.39092,                0.78165,                0.66276,                 0.0001,                 0.0001,                 0.0001
                     99,                0.37285,                0.56083,                0.57778,                0.82736,                0.83038,                0.83669,                0.53988,                0.34878,                0.54498,                0.57925,                 0.0001,                 0.0001,                 0.0001
                    100,                0.36039,                0.55839,                0.55787,                0.82967,                0.84682,                0.83967,                0.50194,                0.38058,                0.55828,                0.64305,                 0.0001,                 0.0001,                 0.0001
                    101,                0.35181,                0.58169,                0.54084,                0.82347,                0.84321,                0.82433,                0.51218,                0.36126,                0.60215,                0.60716,                 0.0001,                 0.0001,                 0.0001
                    102,                 0.3615,                0.51912,                0.55662,                0.83023,                0.86734,                 0.8354,                  0.519,                0.36832,                0.56994,                0.63346,                 0.0001,                 0.0001,                 0.0001
                    103,                0.35577,                0.58754,                0.56105,                0.84115,                0.83042,                 0.7899,                0.49916,                0.35918,                0.62252,                0.59751,                 0.0001,                 0.0001,                 0.0001
                    104,                0.35855,                0.54714,                0.55331,                0.83857,                0.85321,                0.83711,                0.53565,                  0.349,                0.56508,                0.56354,                 0.0001,                 0.0001,                 0.0001
                    105,                0.35711,                0.56164,                 0.5557,                0.86234,                0.85261,                0.84435,                0.52027,                0.36625,                0.55896,                0.61068,                 0.0001,                 0.0001,                 0.0001
                    106,                0.36495,                 0.5354,                0.56689,                0.80133,                0.83854,                0.80073,                0.49198,                0.37279,                0.60697,                0.62098,                 0.0001,                 0.0001,                 0.0001
                    107,                0.35112,                0.55522,                0.53585,                0.85433,                0.81988,                0.79322,                0.48772,                0.36236,                0.63524,                0.60774,                 0.0001,                 0.0001,                 0.0001
                    108,                0.35355,                0.54713,                0.53675,                0.82706,                0.79339,                0.78157,                0.46731,                 0.3765,                0.60927,                0.63946,                 0.0001,                 0.0001,                 0.0001
                    109,                0.36346,                0.58319,                0.55715,                0.82687,                0.76255,                 0.7635,                0.46976,                0.37093,                0.61302,                0.63043,                 0.0001,                 0.0001,                 0.0001
                    110,                0.35935,                0.51641,                0.55434,                 0.8561,                0.80214,                0.78523,                 0.4706,                0.38061,                0.61608,                0.66092,                 0.0001,                 0.0001,                 0.0001
                    111,                 0.3531,                0.55436,                0.54031,                0.80455,                0.82543,                0.79348,                0.49013,                0.36425,                0.56568,                0.62018,                 0.0001,                 0.0001,                 0.0001
                    112,                0.34902,                0.54805,                0.53231,                0.83474,                0.82091,                0.81355,                0.47809,                0.39737,                0.59755,                0.67975,                 0.0001,                 0.0001,                 0.0001
                    113,                0.35081,                0.53312,                 0.5326,                0.82698,                0.79152,                0.79838,                0.49769,                0.35657,                0.58431,                0.59744,                 0.0001,                 0.0001,                 0.0001
                    114,                0.35246,                0.54023,                0.53403,                0.83133,                0.82033,                0.80189,                0.50001,                  0.352,                0.59208,                0.58138,                 0.0001,                 0.0001,                 0.0001
                    115,                0.35416,                0.56076,                0.54511,                0.84657,                0.84969,                0.81803,                0.51895,                0.35203,                0.60393,                 0.5929,                 0.0001,                 0.0001,                 0.0001
                    116,                0.35229,                0.51488,                0.54506,                0.84072,                0.85576,                0.80482,                0.49064,                0.36966,                0.62015,                0.65101,                 0.0001,                 0.0001,                 0.0001
                    117,                0.35242,                0.57481,                0.55154,                0.86037,                0.80282,                0.81321,                0.46731,                0.40565,                 0.6015,                0.72099,                 0.0001,                 0.0001,                 0.0001
                    118,                0.35959,                 0.5508,                0.55826,                0.81369,                0.85688,                0.83285,                0.50446,                0.36494,                0.61598,                0.62413,                 0.0001,                 0.0001,                 0.0001
                    119,                0.36054,                0.50857,                0.56617,                0.84661,                0.85583,                 0.8329,                0.49424,                 0.3899,                0.57675,                0.67144,                 0.0001,                 0.0001,                 0.0001
                    120,                0.36079,                0.53834,                0.56723,                0.85317,                0.84215,                0.81691,                0.51885,                0.36296,                0.59493,                0.61167,                 0.0001,                 0.0001,                 0.0001
                    121,                0.34791,                0.53424,                0.52931,                0.82136,                 0.7928,                0.80399,                0.50439,                  0.367,                0.56752,                 0.6217,                 0.0001,                 0.0001,                 0.0001
                    122,                0.34502,                0.51475,                0.53569,                0.82617,                0.80822,                0.79433,                 0.4858,                0.37436,                0.58254,                0.65654,                 0.0001,                 0.0001,                 0.0001
                    123,                0.34226,                0.50731,                0.52662,                 0.8512,                 0.8219,                0.79732,                 0.4842,                  0.381,                0.59981,                0.66835,                 0.0001,                 0.0001,                 0.0001
                    124,                0.34656,                0.51127,                0.52907,                0.85962,                0.84572,                0.80181,                0.50245,                0.36282,                0.57855,                0.61735,                 0.0001,                 0.0001,                 0.0001
                    125,                0.34809,                0.50282,                0.53493,                0.84712,                 0.8353,                0.81628,                0.49145,                0.37609,                0.59211,                0.64062,                 0.0001,                 0.0001,                 0.0001
                    126,                0.33201,                 0.4979,                0.50044,                0.83032,                 0.8151,                0.78617,                0.47875,                0.37443,                0.59272,                0.64882,                 0.0001,                 0.0001,                 0.0001
                    127,                0.34798,                0.52065,                0.54998,                0.80198,                0.79751,                0.77008,                0.49411,                0.35328,                0.59445,                0.58833,                 0.0001,                 0.0001,                 0.0001
                    128,                0.34147,                0.52331,                0.53558,                 0.8516,                0.83829,                0.83009,                0.51893,                0.36508,                0.55093,                0.60097,                 0.0001,                 0.0001,                 0.0001
                    129,                0.34509,                 0.5066,                 0.5378,                0.84488,                0.86308,                0.82799,                0.51333,                 0.3776,                0.56556,                0.64846,                 0.0001,                 0.0001,                 0.0001
                    130,                0.35281,                0.48896,                0.55186,                0.85359,                0.86762,                0.83871,                0.53741,                0.35359,                 0.5645,                0.59328,                 0.0001,                 0.0001,                 0.0001
                    131,                0.34375,                0.47629,                0.51778,                0.80855,                0.79204,                0.76608,                0.48987,                0.36045,                0.61195,                0.60983,                 0.0001,                 0.0001,                 0.0001
                    132,                0.34261,                0.48394,                0.54082,                0.84363,                0.82962,                0.79869,                0.45477,                 0.4139,                0.61482,                0.75062,                 0.0001,                 0.0001,                 0.0001
                    133,                0.33359,                0.47116,                0.51263,                0.83381,                 0.8605,                0.82263,                0.53526,                0.33875,                0.58679,                0.55617,                 0.0001,                 0.0001,                 0.0001
                    134,                0.33955,                0.48304,                0.53987,                0.86507,                0.81184,                0.79576,                0.50141,                 0.3487,                0.56948,                0.58567,                 0.0001,                 0.0001,                 0.0001
                    135,                 0.3425,                 0.4403,                 0.5147,                 0.8648,                0.85212,                0.81503,                 0.5287,                0.34227,                0.56652,                0.57379,                 0.0001,                 0.0001,                 0.0001
                    136,                0.33556,                0.50122,                0.52506,                0.85224,                0.85695,                0.82255,                0.52754,                0.35224,                0.57039,                0.59189,                 0.0001,                 0.0001,                 0.0001
                    137,                0.33632,                0.46353,                0.52422,                0.86981,                0.87265,                0.83994,                 0.5249,                0.36936,                0.56113,                0.63499,                 0.0001,                 0.0001,                 0.0001
                    138,                0.33797,                0.48247,                0.53172,                0.86132,                0.83302,                0.82385,                0.50394,                0.37241,                0.58405,                0.64895,                 0.0001,                 0.0001,                 0.0001
                    139,                 0.3498,                0.49005,                0.54972,                0.85112,                0.84103,                0.83372,                0.52606,                 0.3495,                0.60275,                0.57884,                 0.0001,                 0.0001,                 0.0001
                    140,                0.34172,                0.47073,                0.52743,                0.84895,                  0.861,                0.82671,                0.51732,                0.35681,                0.60561,                0.60345,                 0.0001,                 0.0001,                 0.0001
                    141,                0.33582,                0.50567,                0.53173,                0.83647,                0.85757,                0.81422,                0.50866,                0.35377,                0.59717,                0.60362,                 0.0001,                 0.0001,                 0.0001
                    142,                0.33951,                0.46285,                0.53413,                0.86861,                0.87001,                0.83804,                0.53516,                0.35459,                0.56786,                0.60727,                 0.0001,                 0.0001,                 0.0001
                    143,                0.33945,                0.48233,                0.52698,                0.83546,                0.81931,                0.79271,                0.50586,                 0.3542,                0.58476,                0.59993,                 0.0001,                 0.0001,                 0.0001
                    144,                0.34023,                0.46903,                0.53151,                0.85313,                0.84401,                0.80224,                0.50992,                0.35146,                0.59805,                0.58961,                 0.0001,                 0.0001,                 0.0001
                    145,                0.33858,                0.50242,                0.51776,                0.86656,                 0.8082,                0.81645,                0.51198,                0.37306,                0.54948,                0.64331,                 0.0001,                 0.0001,                 0.0001
                    146,                 0.3306,                0.44656,                0.51273,                 0.8544,                0.85864,                0.82844,                0.51432,                0.37061,                0.57122,                0.64762,                 0.0001,                 0.0001,                 0.0001
                    147,                0.33062,                0.46165,                0.51095,                0.85447,                0.85388,                0.82847,                0.51805,                0.36457,                0.57934,                0.62632,                 0.0001,                 0.0001,                 0.0001
                    148,                0.34275,                0.44301,                0.53423,                0.86817,                0.85518,                0.83999,                0.54087,                0.35379,                0.54505,                0.59288,                 0.0001,                 0.0001,                 0.0001
                    149,                0.33007,                0.44859,                0.49992,                0.83071,                 0.8409,                0.81301,                0.53587,                0.33989,                0.57779,                0.55859,                 0.0001,                 0.0001,                 0.0001
                    150,                0.32378,                0.48994,                 0.4909,                0.86914,                0.85887,                0.84448,                0.52801,                0.36018,                0.58936,                0.62067,                 0.0001,                 0.0001,                 0.0001
                    151,                0.33193,                 0.4677,                0.51371,                0.87731,                0.87793,                0.85491,                0.54936,                0.34788,                0.56058,                  0.586,                 0.0001,                 0.0001,                 0.0001
                    152,                0.31857,                0.44538,                0.49121,                0.84701,                0.83903,                0.83361,                0.51765,                0.36309,                0.59197,                0.61567,                 0.0001,                 0.0001,                 0.0001
                    153,                 0.3277,                0.43678,                0.49988,                0.83796,                0.85383,                0.82277,                0.53357,                0.33933,                0.59674,                0.56558,                 0.0001,                 0.0001,                 0.0001
                    154,                0.32106,                 0.4381,                0.48776,                0.86149,                0.84714,                0.81678,                 0.5257,                0.35149,                0.59798,                0.58456,                 0.0001,                 0.0001,                 0.0001
                    155,                0.32489,                0.45327,                0.50383,                0.85482,                0.82453,                0.81479,                 0.5048,                0.37254,                0.61132,                0.65077,                 0.0001,                 0.0001,                 0.0001
                    156,                0.32876,                0.44981,                0.49483,                0.85393,                0.87237,                0.84136,                0.50732,                0.38361,                0.56242,                0.67933,                 0.0001,                 0.0001,                 0.0001
                    157,                0.32216,                0.46455,                0.50525,                0.85586,                0.86811,                0.84007,                0.50739,                 0.3803,                0.56163,                0.66933,                 0.0001,                 0.0001,                 0.0001
                    158,                0.31999,                0.44133,                0.48579,                0.85325,                0.87793,                0.85192,                0.54396,                0.35195,                0.54706,                0.60465,                 0.0001,                 0.0001,                 0.0001
