                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     97,                0.24664,                0.54037,                0.36429,                 0.8368,                0.81494,                 0.8293,                0.61913,                0.28082,                0.60013,                0.43623,                 0.0001,                 0.0001,                 0.0001
                     98,                0.25264,                0.47365,                0.37296,                0.80884,                0.83682,                0.83783,                0.63316,                 0.2699,                0.65754,                0.42435,                 0.0001,                 0.0001,                 0.0001
                     99,                0.24809,                0.47408,                0.35852,                 0.8934,                0.75101,                0.81988,                0.62385,                0.26351,                0.64479,                0.41794,                 0.0001,                 0.0001,                 0.0001
                    100,                0.25315,                0.47097,                0.36934,                0.89668,                0.79139,                0.82563,                0.61838,                0.28921,                0.57545,                0.44639,                 0.0001,                 0.0001,                 0.0001
                    101,                0.23324,                0.48045,                0.34947,                0.86572,                0.78541,                0.77664,                0.57714,                 0.2846,                0.62715,                0.43486,                 0.0001,                 0.0001,                 0.0001
                    102,                0.24689,                 0.5038,                0.36579,                0.84433,                0.85175,                0.85591,                0.63475,                0.27835,                0.58278,                0.43774,                 0.0001,                 0.0001,                 0.0001
                    103,                0.24304,                0.50387,                0.35893,                0.86434,                0.80718,                0.82814,                0.62023,                0.27495,                0.60496,                0.42199,                 0.0001,                 0.0001,                 0.0001
                    104,                0.24149,                0.48694,                0.35863,                0.92098,                0.85067,                0.87721,                 0.6486,                 0.2811,                0.55772,                0.43475,                 0.0001,                 0.0001,                 0.0001
                    105,                0.24613,                0.48665,                0.37445,                 0.8946,                 0.8325,                0.84935,                0.62659,                0.28317,                0.59115,                0.43299,                 0.0001,                 0.0001,                 0.0001
                    106,                 0.2412,                0.47045,                0.36006,                0.86595,                 0.7992,                0.83247,                0.61447,                0.28397,                0.62362,                0.44485,                 0.0001,                 0.0001,                 0.0001
                    107,                 0.2458,                0.44794,                0.37042,                0.85219,                0.81234,                 0.8401,                 0.6265,                0.28038,                0.63879,                0.44249,                 0.0001,                 0.0001,                 0.0001
                    108,                0.23535,                0.48837,                0.34366,                0.88437,                0.81626,                0.83314,                0.63055,                 0.2679,                0.61862,                0.42172,                 0.0001,                 0.0001,                 0.0001
                    109,                0.23951,                 0.4545,                0.34991,                0.86858,                0.85558,                0.85434,                0.65617,                0.26658,                0.58528,                0.40816,                 0.0001,                 0.0001,                 0.0001
                    110,                0.23784,                0.46527,                0.35038,                0.85678,                0.82038,                0.83331,                0.62704,                0.27087,                0.58326,                0.42851,                 0.0001,                 0.0001,                 0.0001
                    111,                0.23845,                 0.4737,                  0.352,                0.88974,                0.81638,                0.81234,                0.61203,                0.26264,                 0.6275,                 0.4044,                 0.0001,                 0.0001,                 0.0001
                    112,                0.23141,                0.42185,                0.34046,                0.86036,                0.83044,                0.82422,                 0.6141,                0.27047,                0.64325,                0.42144,                 0.0001,                 0.0001,                 0.0001
                    113,                0.23691,                0.44878,                0.34416,                0.87631,                0.84128,                0.83391,                  0.629,                0.25872,                0.63521,                0.40828,                 0.0001,                 0.0001,                 0.0001
                    114,                0.23892,                0.42601,                0.35433,                0.86016,                0.85586,                0.85483,                0.63913,                0.27842,                0.58245,                0.43839,                 0.0001,                 0.0001,                 0.0001
