                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                0.23117,                 1.0972,                0.34376,                 0.4718,                0.55708,                0.37561,                0.26718,                0.28293,                 1.2419,                0.43682,                 0.0001,                 0.0001,                 0.0001
                     51,                 0.2325,                  1.026,                0.33848,                0.52097,                0.58933,                0.46429,                0.34333,                0.25983,                  1.054,                 0.4042,                 0.0001,                 0.0001,                 0.0001
                     52,                0.22809,                0.95022,                0.34334,                0.53262,                0.64934,                0.49257,                 0.3605,                0.26307,                 1.0397,                0.40286,                 0.0001,                 0.0001,                 0.0001
                     53,                0.23315,                0.93663,                 0.3457,                0.50885,                0.61281,                0.49872,                0.36795,                0.26166,                 1.0191,                0.42054,                 0.0001,                 0.0001,                 0.0001
                     54,                0.23074,                0.89803,                0.35399,                0.61412,                0.57863,                0.55434,                0.41662,                0.26125,                0.95131,                0.40111,                 0.0001,                 0.0001,                 0.0001
                     55,                0.23584,                0.82433,                 0.3556,                0.60884,                0.59172,                0.51886,                0.38095,                0.28121,                0.92946,                0.43712,                 0.0001,                 0.0001,                 0.0001
                     56,                0.23315,                 0.8128,                0.35783,                0.62124,                0.62375,                0.56057,                0.41144,                0.26309,                 0.9715,                0.42272,                 0.0001,                 0.0001,                 0.0001
                     57,                 0.2229,                0.83262,                0.33817,                0.61113,                0.50705,                0.51968,                0.36638,                0.28847,                0.97943,                0.45831,                 0.0001,                 0.0001,                 0.0001
                     58,                0.22572,                0.84533,                0.33084,                0.57604,                0.48523,                0.37494,                0.26844,                0.26653,                 1.2961,                0.41027,                 0.0001,                 0.0001,                 0.0001
                     59,                0.22663,                0.80533,                 0.3397,                0.56242,                0.52218,                0.43032,                0.32111,                0.26598,                 1.1916,                0.40891,                 0.0001,                 0.0001,                 0.0001
                     60,                0.22516,                0.77479,                0.33627,                0.62702,                0.66936,                0.64135,                0.48779,                0.25866,                0.88911,                0.39595,                 0.0001,                 0.0001,                 0.0001
                     61,                 0.2244,                0.80457,                0.34237,                0.63629,                0.60167,                 0.5747,                0.42409,                0.26985,                 1.0528,                0.42104,                 0.0001,                 0.0001,                 0.0001
                     62,                0.22253,                0.75645,                0.33238,                0.63989,                0.61379,                 0.5358,                0.39737,                0.28489,                 1.0731,                0.43943,                 0.0001,                 0.0001,                 0.0001
                     63,                0.22417,                0.75761,                0.34296,                 0.6028,                0.63434,                0.56086,                0.41439,                0.26635,                0.92978,                  0.418,                 0.0001,                 0.0001,                 0.0001
                     64,                0.22214,                0.78312,                0.32774,                0.66038,                0.62331,                0.63096,                0.47285,                0.26397,                0.92754,                0.41076,                 0.0001,                 0.0001,                 0.0001
                     65,                0.21577,                0.75814,                0.33007,                0.63538,                0.55305,                0.54779,                0.40335,                0.26722,                 1.1963,                0.40921,                 0.0001,                 0.0001,                 0.0001
                     66,                 0.2163,                0.69854,                0.31936,                0.69855,                0.66288,                0.63182,                0.48303,                0.26079,                 0.8903,                0.39698,                 0.0001,                 0.0001,                 0.0001
