                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                0.32293,                 1.9116,                0.42935,                0.00046,                0.25817,                0.01222,                0.00235,                0.97069,                0.99082,                 2.1462,               0.052847,               4.72e-05,               4.72e-05
                     22,                0.32673,                 1.9224,                0.43126,                0.00054,                 0.3268,                0.00338,                0.00105,                0.64474,                  1.687,                  1.181,               0.050599,              4.945e-05,              4.945e-05
                     23,                0.30291,                  1.937,                0.39516,                0.00054,                 0.3268,                0.00338,                0.00105,                 1.9438,                0.10118,                  4.296,               0.048352,               5.17e-05,               5.17e-05
                     24,                0.27927,                 1.9983,                0.36149,                  7e-05,                0.04248,                  4e-05,                  1e-05,                 1.7686,                0.27778,                 3.6388,               0.046104,              5.395e-05,              5.395e-05
                     25,                0.30841,                 1.9329,                0.40485,                0.00055,                0.33007,                0.00499,                0.00129,                0.58625,                 1.7909,                  1.014,               0.043856,               5.62e-05,               5.62e-05
                     26,                0.29733,                 1.9652,                0.39253,                0.00055,                0.33007,                0.00499,                0.00129,                 2.1096,                0.07379,                 4.1154,               0.041608,              5.845e-05,              5.845e-05
                     27,                0.26055,                 1.9947,                0.33739,                0.00018,                0.10119,                0.00044,                  7e-05,                 1.2437,                0.62307,                 2.2485,               0.039361,               6.07e-05,               6.07e-05
                     28,                0.26969,                 2.0349,                 0.3492,                0.00429,                0.55637,                0.03385,                0.00966,                0.80349,                 1.1891,                 1.5486,               0.037113,              6.295e-05,              6.295e-05
                     29,                0.26063,                 2.0207,                0.33674,                0.00429,                0.55637,                0.03385,                0.00966,                 1.7199,                 0.1893,                 3.4113,               0.034865,               6.52e-05,               6.52e-05
                     30,                 0.2504,                 2.0213,                0.31474,                0.00429,                0.55637,                0.03385,                0.00966,                 1.7336,                0.12256,                  3.615,               0.032617,              6.745e-05,              6.745e-05
                     31,                0.23129,                 2.0965,                0.30273,                 0.0002,                0.12092,                0.00022,                  5e-05,                 1.3064,                0.66848,                 2.5771,                0.03037,               6.97e-05,               6.97e-05
                     32,                0.23365,                 2.0695,                0.31035,                0.00623,                0.22205,                0.00473,                0.00066,                0.82466,                 1.2483,                 1.7717,               0.028122,              7.195e-05,              7.195e-05
                     33,                0.22336,                 2.0822,                0.28441,                0.00134,                0.16585,                0.00209,                 0.0004,                 1.0848,                0.73331,                 1.9767,               0.025874,               7.42e-05,               7.42e-05
                     34,                0.22467,                 2.0792,                0.28516,                 0.3563,                0.22409,                0.01241,                0.00217,                 1.0024,                0.99165,                  2.294,               0.023626,              7.645e-05,              7.645e-05
                     35,                0.24048,                 2.0213,                 0.3104,                0.05176,                0.33987,                0.01876,                0.00842,                0.36497,                 1.9524,                0.52748,               0.021379,               7.87e-05,               7.87e-05
                     36,                0.23346,                 2.0438,                0.30551,                0.01621,                 0.3269,                0.01557,                0.00255,                0.86897,                 1.0663,                  1.925,               0.019131,              8.095e-05,              8.095e-05
                     37,                0.21476,                 2.0589,                0.27108,                0.01459,                0.34703,                0.02568,                0.00743,                0.82362,                 1.0604,                 1.7489,               0.016883,               8.32e-05,               8.32e-05
                     38,                0.21233,                 2.1052,                0.27381,                0.06934,                0.18326,                0.04674,                0.03164,                 0.4218,                 1.9086,                0.66271,               0.014635,              8.545e-05,              8.545e-05
                     39,                0.20072,                 2.0931,                0.25457,                0.02918,                0.40544,                0.06758,                0.03197,                0.48657,                 1.6701,                0.75894,               0.012388,               8.77e-05,               8.77e-05
                     40,                0.19328,                 2.1082,                0.25351,                0.33396,                0.11111,                0.00144,                0.00023,                 1.0969,                0.72151,                 2.9203,                0.01014,              8.995e-05,              8.995e-05
                     41,                0.18726,                 2.1258,                0.24031,                0.37034,                0.30264,                0.08168,                0.04521,                 0.2277,                 2.1578,                0.32992,              0.0078922,               9.22e-05,               9.22e-05
                     42,                0.18795,                 2.0779,                0.24791,                0.04069,                0.41509,                0.05353,                0.03548,                0.20417,                 2.1287,                0.28689,              0.0056445,              9.445e-05,              9.445e-05
                     43,                0.20382,                 1.9699,                0.27319,                0.42672,                0.25362,                0.12611,                0.08601,                0.24964,                 1.8677,                0.35245,              0.0033967,               9.67e-05,               9.67e-05
                     44,                0.28668,                 1.4119,                0.40661,                 0.2027,                0.31292,                0.15805,                0.07205,                0.33416,                 1.9066,                0.53961,               0.001149,              9.895e-05,              9.895e-05
                     45,                0.26634,                 1.4862,                0.37942,                0.24671,                0.33922,                0.17862,                0.11155,                0.29907,                 1.5301,                0.40463,                 0.0001,                 0.0001,                 0.0001
                     46,                0.27289,                 1.3048,                0.39471,                0.46107,                0.41527,                0.17577,                0.11007,                0.30878,                 1.5441,                0.46045,                 0.0001,                 0.0001,                 0.0001
                     47,                0.27301,                 1.3645,                0.38874,                0.21741,                0.20449,                0.11719,                  0.044,                0.32829,                 2.0354,                0.47124,                 0.0001,                 0.0001,                 0.0001
                     48,                0.28478,                 1.2599,                  0.406,                0.38909,                0.41857,                0.29472,                 0.1903,                0.30082,                 1.3446,                0.46675,                 0.0001,                 0.0001,                 0.0001
                     49,                0.28679,                 1.2036,                0.41349,                0.32669,                0.34244,                0.26655,                0.17771,                0.27817,                 1.4447,                0.40459,                 0.0001,                 0.0001,                 0.0001
                     50,                0.29848,                 1.1285,                0.44202,                0.32289,                0.31103,                 0.2781,                0.16653,                0.28344,                 1.5077,                0.42939,                 0.0001,                 0.0001,                 0.0001
                     51,                0.30462,                 1.0256,                0.44699,                0.41532,                0.45897,                0.33657,                0.20832,                0.34632,                 1.1933,                0.53983,                 0.0001,                 0.0001,                 0.0001
                     52,                0.29207,                0.97896,                0.43924,                0.45066,                0.50098,                0.35526,                0.24395,                0.29689,                 1.2175,                0.44272,                 0.0001,                 0.0001,                 0.0001
                     53,                 0.2811,                0.98441,                 0.4163,                0.51436,                0.50287,                0.38528,                 0.2676,                0.29668,                 1.0962,                0.45538,                 0.0001,                 0.0001,                 0.0001
                     54,                0.28713,                0.99172,                0.43859,                0.42864,                0.55874,                0.39058,                0.27301,                0.30009,                  1.141,                0.47772,                 0.0001,                 0.0001,                 0.0001
                     55,                0.28997,                 1.0046,                0.43818,                0.50886,                0.53183,                 0.4233,                0.29045,                0.33149,                0.98881,                0.51382,                 0.0001,                 0.0001,                 0.0001
                     56,                0.27977,                0.96495,                0.42891,                0.52539,                0.49912,                0.43153,                0.30298,                0.30297,                0.95265,                0.48498,                 0.0001,                 0.0001,                 0.0001
                     57,                0.27955,                0.91804,                0.42624,                0.54058,                0.44593,                0.34529,                 0.2431,                0.31965,                 1.0534,                0.51556,                 0.0001,                 0.0001,                 0.0001
                     58,                0.29542,                0.87457,                0.44381,                0.58291,                 0.5056,                0.44234,                0.29974,                0.28595,                  1.209,                0.41702,                 0.0001,                 0.0001,                 0.0001
                     59,                0.28366,                0.86167,                0.42103,                  0.561,                 0.5785,                0.47932,                 0.3103,                0.34049,                 1.1157,                0.53881,                 0.0001,                 0.0001,                 0.0001
                     60,                0.29019,                0.84988,                0.42626,                0.54664,                0.48921,                0.48025,                0.33565,                0.30747,                 1.2302,                0.47103,                 0.0001,                 0.0001,                 0.0001
                     61,                0.28203,                0.88076,                0.42952,                0.35431,                0.39972,                 0.2613,                0.19008,                0.30396,                 1.4676,                 0.4728,                 0.0001,                 0.0001,                 0.0001
                     62,                0.29478,                0.78504,                0.44884,                0.72141,                0.36115,                0.34885,                0.22492,                0.33625,                 1.3253,                0.51261,                 0.0001,                 0.0001,                 0.0001
                     63,                 0.2998,                 0.8378,                0.46498,                 0.7164,                0.45183,                0.47463,                  0.326,                0.31043,                 1.1223,                0.47573,                 0.0001,                 0.0001,                 0.0001
                     64,                 0.2784,                0.80992,                0.42119,                0.65719,                0.63866,                0.59051,                0.40827,                0.30644,                  1.033,                0.49843,                 0.0001,                 0.0001,                 0.0001
                     65,                0.28426,                0.78875,                   0.44,                0.62418,                0.59696,                0.54707,                 0.3673,                 0.3246,                 1.0835,                0.52885,                 0.0001,                 0.0001,                 0.0001
                     66,                0.29589,                0.78837,                0.44743,                 0.6168,                0.53773,                0.48564,                0.29365,                0.37222,                 1.0436,                0.64612,                 0.0001,                 0.0001,                 0.0001
                     67,                0.28849,                0.74808,                0.43305,                0.65945,                0.61201,                0.60688,                0.44537,                 0.2853,                0.95005,                0.44414,                 0.0001,                 0.0001,                 0.0001
                     68,                 0.2797,                0.75819,                0.42704,                0.53553,                0.47867,                0.35232,                0.24037,                0.29728,                 1.2972,                0.47609,                 0.0001,                 0.0001,                 0.0001
                     69,                0.28001,                0.75384,                0.41395,                0.61992,                0.44351,                0.35587,                0.26974,                0.26865,                  1.191,                0.40513,                 0.0001,                 0.0001,                 0.0001
                     70,                0.27334,                0.74205,                 0.4143,                0.63378,                0.51022,                0.50662,                0.32842,                0.33559,                 1.1366,                0.52045,                 0.0001,                 0.0001,                 0.0001
                     71,                0.27906,                 0.7371,                 0.4171,                0.70553,                 0.4582,                0.47987,                0.32295,                0.33403,                 1.1833,                0.53848,                 0.0001,                 0.0001,                 0.0001
                     72,                0.27799,                 0.7404,                0.40984,                0.74734,                0.74509,                 0.7198,                0.50827,                0.30635,                0.79561,                 0.4685,                 0.0001,                 0.0001,                 0.0001
                     73,                0.28528,                0.74617,                 0.4197,                0.63389,                 0.4913,                0.31316,                0.21404,                0.30205,                 1.3158,                0.45623,                 0.0001,                 0.0001,                 0.0001
                     74,                0.27705,                  0.698,                  0.416,                0.46471,                0.44002,                0.35161,                0.24219,                0.30031,                 1.4352,                  0.473,                 0.0001,                 0.0001,                 0.0001
                     75,                0.28015,                0.68563,                0.42866,                0.80176,                0.44771,                0.35837,                0.26187,                0.28322,                 1.2824,                0.44123,                 0.0001,                 0.0001,                 0.0001
                     76,                0.27692,                0.71133,                0.42443,                0.59963,                0.49328,                  0.438,                0.30692,                0.29855,                 1.2211,                0.45374,                 0.0001,                 0.0001,                 0.0001
                     77,                0.27882,                0.65513,                0.42977,                0.72302,                 0.6814,                0.63008,                0.45244,                0.29871,                0.92136,                0.44189,                 0.0001,                 0.0001,                 0.0001
                     78,                0.27946,                0.71569,                0.41527,                0.67281,                0.47157,                0.39205,                0.26848,                0.31671,                 1.2263,                0.51549,                 0.0001,                 0.0001,                 0.0001
                     79,                0.26684,                0.66368,                0.40135,                0.73915,                0.59996,                  0.609,                0.42405,                0.30006,                 1.0242,                0.48774,                 0.0001,                 0.0001,                 0.0001
                     80,                0.27481,                0.65491,                0.41189,                0.74913,                0.59625,                0.59718,                0.40492,                0.31824,                 1.1639,                0.48503,                 0.0001,                 0.0001,                 0.0001
                     81,                0.27949,                0.68457,                0.41748,                0.72549,                0.65614,                0.65659,                0.48461,                0.27919,                0.92523,                0.43831,                 0.0001,                 0.0001,                 0.0001
                     82,                0.26995,                0.67027,                0.40856,                 0.7379,                0.67563,                0.64302,                0.44598,                0.32961,                0.79672,                0.52906,                 0.0001,                 0.0001,                 0.0001
                     83,                0.27954,                0.70252,                0.41592,                0.63218,                0.64229,                0.56042,                0.40695,                0.29827,                0.96031,                0.45529,                 0.0001,                 0.0001,                 0.0001
                     84,                 0.2596,                0.66313,                0.39344,                0.72943,                 0.7182,                0.66979,                0.49235,                0.29136,                0.88162,                 0.4657,                 0.0001,                 0.0001,                 0.0001
                     85,                0.27397,                0.70277,                0.41809,                0.77402,                0.73081,                0.70259,                0.52113,                0.29505,                0.76572,                0.46918,                 0.0001,                 0.0001,                 0.0001
                     86,                0.26348,                0.64193,                 0.3913,                0.77321,                0.75845,                0.71227,                0.49909,                0.31272,                0.83076,                0.49952,                 0.0001,                 0.0001,                 0.0001
                     87,                0.26707,                0.62534,                0.40682,                0.80161,                0.69834,                0.72576,                0.51146,                0.30729,                0.81437,                0.50079,                 0.0001,                 0.0001,                 0.0001
                     88,                0.25311,                0.60762,                0.37671,                0.72385,                0.41593,                0.39103,                0.26584,                0.31927,                 1.3332,                0.51659,                 0.0001,                 0.0001,                 0.0001
                     89,                0.27966,                0.66468,                0.41865,                0.66416,                0.63371,                0.58489,                0.37349,                0.33327,                 1.0331,                0.56815,                 0.0001,                 0.0001,                 0.0001
                     90,                0.29629,                 0.6182,                0.44222,                0.82957,                0.75629,                0.75931,                0.56317,                0.28206,                0.68412,                0.44041,                 0.0001,                 0.0001,                 0.0001
                     91,                0.26046,                0.60949,                0.38906,                0.78653,                 0.7158,                0.75562,                0.54922,                0.28076,                0.74429,                0.43945,                 0.0001,                 0.0001,                 0.0001
                     92,                0.25906,                0.66043,                0.38136,                0.80079,                0.81154,                0.79235,                0.55086,                0.32271,                0.69013,                0.53121,                 0.0001,                 0.0001,                 0.0001
                     93,                0.26822,                0.57339,                0.39926,                0.70723,                 0.7241,                0.65036,                0.45454,                0.31645,                0.89727,                0.50506,                 0.0001,                 0.0001,                 0.0001
                     94,                0.25675,                0.65439,                0.38414,                0.65262,                0.61665,                0.57926,                0.40999,                0.29985,                0.92287,                0.46275,                 0.0001,                 0.0001,                 0.0001
                     95,                0.26472,                0.64476,                0.39411,                0.70589,                0.65027,                0.58693,                0.40421,                0.32731,                0.99895,                0.52441,                 0.0001,                 0.0001,                 0.0001
                     96,                0.27442,                0.64405,                0.39326,                 0.7608,                 0.7778,                0.73607,                 0.5305,                 0.3048,                 0.7817,                0.45735,                 0.0001,                 0.0001,                 0.0001
                     97,                0.25538,                0.63143,                0.37399,                0.71175,                0.67361,                0.63462,                0.46886,                 0.2857,                 0.8157,                0.42334,                 0.0001,                 0.0001,                 0.0001
                     98,                0.26484,                0.59435,                0.39234,                0.76611,                0.73465,                0.69433,                0.52619,                0.28235,                0.83317,                0.44198,                 0.0001,                 0.0001,                 0.0001
                     99,                0.26056,                0.61394,                0.38372,                0.74446,                0.61109,                0.63101,                0.46986,                0.28487,                0.96091,                0.42812,                 0.0001,                 0.0001,                 0.0001
                    100,                0.26275,                0.62366,                0.38255,                0.78818,                0.82873,                0.80573,                0.60049,                  0.277,                0.74279,                 0.4345,                 0.0001,                 0.0001,                 0.0001
                    101,                0.26537,                0.60994,                0.39995,                0.70013,                0.58028,                0.48527,                0.36408,                0.27743,                 1.0391,                0.42899,                 0.0001,                 0.0001,                 0.0001
                    102,                0.25855,                0.59179,                0.38664,                0.80494,                0.71816,                0.71065,                0.52126,                0.28577,                0.74296,                0.46026,                 0.0001,                 0.0001,                 0.0001
                    103,                 0.2518,                0.59477,                0.38048,                0.75051,                0.54213,                0.51443,                0.36401,                0.32631,                0.91142,                0.53934,                 0.0001,                 0.0001,                 0.0001
                    104,                0.27536,                0.59514,                0.41199,                0.78357,                0.70624,                 0.7441,                0.52054,                 0.3035,                 0.7996,                 0.4977,                 0.0001,                 0.0001,                 0.0001
                    105,                0.25493,                0.54716,                0.38986,                0.74841,                0.75809,                0.74393,                0.54536,                0.30603,                0.80091,                0.46787,                 0.0001,                 0.0001,                 0.0001
                    106,                0.26155,                0.55947,                0.39041,                0.75354,                0.74178,                0.72054,                0.51244,                0.31032,                 0.7275,                0.48962,                 0.0001,                 0.0001,                 0.0001
                    107,                0.24953,                0.52761,                0.38035,                0.79402,                0.75365,                0.76164,                0.53004,                0.33296,                  0.728,                0.55489,                 0.0001,                 0.0001,                 0.0001
                    108,                0.25517,                0.56922,                 0.3796,                0.81258,                  0.807,                0.79592,                0.59761,                0.28093,                0.68374,                0.43642,                 0.0001,                 0.0001,                 0.0001
                    109,                0.24871,                0.52038,                0.36994,                0.83032,                0.85427,                0.84014,                0.64604,                 0.2731,                0.60396,                0.41652,                 0.0001,                 0.0001,                 0.0001
                    110,                0.25689,                0.57657,                 0.3836,                0.78007,                0.69859,                0.71453,                0.53656,                 0.2868,                0.80095,                0.44828,                 0.0001,                 0.0001,                 0.0001
                    111,                0.24186,                0.56931,                0.35837,                0.79007,                  0.752,                0.74533,                0.55643,                0.28541,                0.77228,                0.45045,                 0.0001,                 0.0001,                 0.0001
                    112,                0.25602,                0.54871,                0.38328,                0.81226,                0.75583,                0.75522,                0.57134,                0.27221,                0.74085,                0.44416,                 0.0001,                 0.0001,                 0.0001
                    113,                0.25217,                0.51911,                0.37304,                0.82461,                0.75914,                0.74003,                0.54772,                0.28457,                0.75296,                0.43602,                 0.0001,                 0.0001,                 0.0001
                    114,                0.24907,                0.54315,                0.36955,                0.82931,                0.80312,                0.79207,                  0.564,                0.31814,                0.71467,                0.50249,                 0.0001,                 0.0001,                 0.0001
                    115,                0.25171,                0.56113,                0.37265,                0.65363,                0.72094,                0.65758,                0.47181,                 0.2996,                0.88677,                0.49019,                 0.0001,                 0.0001,                 0.0001
                    116,                0.24934,                 0.5574,                0.36778,                 0.8178,                0.63776,                0.72525,                0.55129,                0.26506,                0.85424,                0.41897,                 0.0001,                 0.0001,                 0.0001
                    117,                0.25158,                0.54722,                0.36256,                0.81396,                0.79635,                0.80458,                0.57429,                0.29605,                0.69681,                0.46313,                 0.0001,                 0.0001,                 0.0001
                    118,                0.25443,                0.55208,                0.38297,                0.81289,                0.72808,                0.72398,                0.53543,                0.28022,                0.79481,                0.43753,                 0.0001,                 0.0001,                 0.0001
                    119,                0.25089,                0.50705,                0.37372,                0.81376,                0.73704,                0.75254,                0.55989,                0.28357,                0.72615,                0.42917,                 0.0001,                 0.0001,                 0.0001
                    120,                 0.2699,                0.55937,                0.40736,                0.84329,                0.74381,                0.73499,                0.53189,                0.29331,                0.74258,                0.44477,                 0.0001,                 0.0001,                 0.0001
                    121,                0.25359,                0.54778,                 0.3803,                 0.8083,                 0.8084,                 0.7984,                0.60368,                0.26925,                0.74665,                0.41906,                 0.0001,                 0.0001,                 0.0001
                    122,                0.25603,                0.56304,                0.37287,                0.78978,                0.75599,                0.73161,                 0.5334,                0.30518,                0.79112,                0.49758,                 0.0001,                 0.0001,                 0.0001
                    123,                0.26643,                0.58716,                0.39489,                0.75491,                0.75218,                0.75007,                0.53045,                0.30672,                0.75008,                0.52347,                 0.0001,                 0.0001,                 0.0001
                    124,                0.24743,                0.53912,                0.36462,                0.75343,                 0.7776,                0.76537,                0.50883,                0.32844,                0.74065,                0.56415,                 0.0001,                 0.0001,                 0.0001
                    125,                0.24573,                0.59169,                0.36293,                0.78943,                0.87676,                0.85079,                0.64379,                0.27283,                0.62913,                0.43681,                 0.0001,                 0.0001,                 0.0001
                    126,                0.25411,                0.54038,                0.37442,                0.77684,                0.77107,                0.78716,                0.58553,                0.27837,                0.70856,                0.43839,                 0.0001,                 0.0001,                 0.0001
                    127,                0.23979,                0.54314,                0.36228,                0.78248,                0.76995,                0.76894,                0.57632,                0.28142,                0.72416,                0.44268,                 0.0001,                 0.0001,                 0.0001
                    128,                0.24508,                0.53144,                0.36991,                0.83243,                0.79133,                0.79709,                0.61067,                0.26426,                0.73574,                 0.4018,                 0.0001,                 0.0001,                 0.0001
                    129,                0.24325,                0.50755,                0.37075,                0.83632,                 0.7979,                0.78924,                0.60425,                0.28556,                0.71107,                0.45442,                 0.0001,                 0.0001,                 0.0001
                    130,                0.24895,                0.50888,                0.36748,                0.82439,                0.81317,                0.80971,                0.61859,                0.26952,                 0.6707,                0.41124,                 0.0001,                 0.0001,                 0.0001
                    131,                0.24794,                0.51524,                0.36904,                0.80718,                0.82682,                0.83024,                0.63476,                0.26621,                0.70179,                0.42109,                 0.0001,                 0.0001,                 0.0001
                    132,                0.24773,                0.51961,                 0.3727,                0.72155,                0.64269,                0.61685,                0.42656,                0.32295,                0.99557,                0.52225,                 0.0001,                 0.0001,                 0.0001
                    133,                0.24484,                0.52651,                0.37099,                0.73155,                0.74001,                0.70917,                 0.5349,                0.27226,                0.84449,                0.42379,                 0.0001,                 0.0001,                 0.0001
                    134,                0.24628,                0.55309,                0.35696,                0.75581,                0.80608,                0.79756,                0.60494,                0.25928,                0.73683,                0.40652,                 0.0001,                 0.0001,                 0.0001
                    135,                 0.2389,                 0.6072,                0.35997,                0.79147,                0.78702,                0.77758,                0.58432,                0.27951,                0.72433,                0.45266,                 0.0001,                 0.0001,                 0.0001
                    136,                0.24984,                0.62536,                0.37894,                0.81417,                0.78437,                0.77904,                0.59214,                0.26575,                0.76038,                0.40867,                 0.0001,                 0.0001,                 0.0001
                    137,                0.24871,                0.54297,                 0.3637,                0.84343,                0.73115,                 0.7862,                0.60801,                0.26423,                0.75609,                0.40631,                 0.0001,                 0.0001,                 0.0001
                    138,                0.26118,                0.52036,                  0.393,                0.85069,                0.77842,                0.79732,                0.60889,                 0.2657,                0.70213,                0.40934,                 0.0001,                 0.0001,                 0.0001
                    139,                0.24138,                0.55233,                0.35397,                 0.8534,                0.81146,                 0.8416,                0.64585,                0.26505,                0.67687,                 0.4073,                 0.0001,                 0.0001,                 0.0001
                    140,                0.25223,                0.54611,                0.38333,                0.86764,                0.82608,                0.82784,                0.62045,                0.28368,                 0.6086,                0.44663,                 0.0001,                 0.0001,                 0.0001
                    141,                0.24671,                0.51005,                0.37153,                 0.8517,                 0.8115,                0.80435,                0.59737,                0.29505,                0.61009,                 0.4503,                 0.0001,                 0.0001,                 0.0001
                    142,                0.25334,                 0.4992,                0.38808,                0.85631,                0.76193,                0.77007,                0.57856,                 0.2832,                0.71449,                0.44133,                 0.0001,                 0.0001,                 0.0001
                    143,                0.25775,                0.53049,                0.38821,                0.85739,                0.79805,                0.80156,                0.60152,                0.27421,                0.67333,                0.43063,                 0.0001,                 0.0001,                 0.0001
                    144,                0.25294,                0.50512,                0.38652,                0.80244,                0.81467,                0.80546,                0.61632,                0.26726,                0.67902,                0.40993,                 0.0001,                 0.0001,                 0.0001
                    145,                0.24195,                0.50681,                0.36046,                 0.8349,                0.71221,                0.72904,                0.53962,                0.28187,                0.74334,                0.44633,                 0.0001,                 0.0001,                 0.0001
                    146,                0.23927,                0.55267,                0.35005,                 0.8669,                0.80187,                0.83085,                 0.6376,                0.27482,                0.60947,                 0.4262,                 0.0001,                 0.0001,                 0.0001
                    147,                0.23504,                0.49173,                0.35442,                0.84696,                0.84179,                0.83182,                0.61221,                0.28747,                0.70304,                0.46219,                 0.0001,                 0.0001,                 0.0001
                    148,                0.24346,                0.51553,                0.36096,                0.84891,                0.76284,                0.76936,                0.57321,                0.28835,                0.71888,                 0.4426,                 0.0001,                 0.0001,                 0.0001
                    149,                0.24956,                0.49372,                 0.3686,                0.83845,                0.83996,                0.85153,                0.64319,                0.26589,                0.71138,                0.41492,                 0.0001,                 0.0001,                 0.0001
                    150,                0.24289,                0.52656,                0.35887,                0.80919,                0.80941,                 0.8195,                 0.6227,                0.27171,                0.68941,                0.41852,                 0.0001,                 0.0001,                 0.0001
                    151,                0.23492,                0.52275,                0.35918,                0.79661,                 0.7875,                0.78162,                0.58607,                0.27801,                0.73652,                0.43242,                 0.0001,                 0.0001,                 0.0001
                    152,                0.24085,                0.49096,                0.35589,                0.86963,                0.79573,                0.83806,                0.64319,                0.26101,                0.62256,                0.41038,                 0.0001,                 0.0001,                 0.0001
                    153,                0.24259,                0.49121,                0.36058,                0.81189,                0.81386,                0.82787,                0.61856,                0.28758,                0.69158,                0.45432,                 0.0001,                 0.0001,                 0.0001
                    154,                0.23561,                0.51389,                0.35562,                 0.8577,                0.82269,                0.83558,                0.64445,                0.26117,                 0.6271,                0.39963,                 0.0001,                 0.0001,                 0.0001
                    155,                0.23822,                0.45671,                0.36004,                0.87876,                 0.7941,                0.84787,                0.64692,                0.27194,                0.60919,                0.41452,                 0.0001,                 0.0001,                 0.0001
                    156,                0.24292,                0.50702,                0.35925,                0.87778,                0.79834,                0.83864,                0.64141,                0.26679,                0.64564,                0.40515,                 0.0001,                 0.0001,                 0.0001
                    157,                0.23669,                0.49679,                0.35803,                0.84165,                0.83254,                 0.8363,                0.63948,                0.26597,                0.64953,                0.40587,                 0.0001,                 0.0001,                 0.0001
