                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.26828,                0.38095,                0.39453,                0.87493,                0.82175,                0.83327,                0.50767,                0.37683,                 0.5846,                0.66032,                 0.0001,                 0.0001,                 0.0001
                    155,                0.27938,                 0.3869,                0.41192,                0.86197,                0.81906,                0.83257,                0.51587,                0.36527,                0.59436,                0.63081,                 0.0001,                 0.0001,                 0.0001
                    156,                 0.2715,                0.37441,                0.38762,                 0.8749,                0.83301,                0.83734,                0.52752,                0.35021,                0.60388,                0.59692,                 0.0001,                 0.0001,                 0.0001
                    157,                0.26533,                0.38043,                0.40083,                0.87886,                0.83981,                0.85119,                0.54176,                0.34322,                0.57397,                 0.5829,                 0.0001,                 0.0001,                 0.0001
                    158,                0.26269,                 0.3788,                0.39493,                0.88029,                0.83182,                0.84209,                0.51727,                0.36147,                0.57787,                0.62474,                 0.0001,                 0.0001,                 0.0001
                    159,                0.27169,                0.40531,                0.40837,                0.90765,                0.85495,                0.89077,                0.57951,                0.33286,                0.53938,                0.56188,                 0.0001,                 0.0001,                 0.0001
                    160,                0.27032,                 0.3919,                0.40597,                0.91426,                0.86396,                0.88912,                 0.5705,                0.34352,                0.53295,                0.58711,                 0.0001,                 0.0001,                 0.0001
                    161,                0.26291,                0.36462,                0.38593,                0.89674,                0.86447,                0.88085,                0.56877,                 0.3396,                0.54333,                0.57468,                 0.0001,                 0.0001,                 0.0001
                    162,                0.25976,                0.39569,                0.39275,                0.87289,                0.85025,                0.85848,                0.55348,                0.33826,                 0.5556,                0.57557,                 0.0001,                 0.0001,                 0.0001
                    163,                0.26522,                 0.3897,                0.40346,                 0.8963,                0.86453,                0.87775,                0.54073,                0.36348,                0.55353,                0.62611,                 0.0001,                 0.0001,                 0.0001
                    164,                0.25778,                0.38651,                 0.3945,                0.89636,                 0.8799,                 0.8757,                0.54777,                0.35357,                0.54788,                0.60408,                 0.0001,                 0.0001,                 0.0001
                    165,                0.25774,                0.38297,                0.37197,                0.88484,                0.83948,                0.84513,                0.54266,                0.34308,                0.55747,                0.57927,                 0.0001,                 0.0001,                 0.0001
                    166,                0.27005,                0.38445,                0.40435,                0.87523,                0.85451,                 0.8458,                0.55083,                 0.3324,                0.56756,                0.55386,                 0.0001,                 0.0001,                 0.0001
                    167,                0.25815,                0.37009,                0.38054,                0.87753,                0.84594,                0.83238,                0.53354,                0.34124,                0.59767,                 0.5751,                 0.0001,                 0.0001,                 0.0001
                    168,                0.25538,                0.37092,                0.38147,                0.87037,                0.84651,                0.82461,                0.53699,                 0.3337,                  0.592,                0.55548,                 0.0001,                 0.0001,                 0.0001
                    169,                0.26373,                0.37522,                0.39066,                0.87524,                0.86998,                0.84985,                0.55175,                0.34204,                0.58538,                0.56291,                 0.0001,                 0.0001,                 0.0001
                    170,                0.25643,                0.37753,                0.38283,                0.87529,                0.86873,                0.86684,                0.54935,                0.35314,                0.56725,                0.59791,                 0.0001,                 0.0001,                 0.0001
                    171,                0.26734,                0.37141,                0.40462,                0.89305,                0.84951,                 0.8538,                0.53763,                0.34694,                0.57042,                0.58367,                 0.0001,                 0.0001,                 0.0001
                    172,                0.25833,                0.36766,                0.39163,                 0.8877,                0.87305,                0.86019,                0.54795,                0.34664,                 0.5905,                0.58232,                 0.0001,                 0.0001,                 0.0001
                    173,                0.26044,                0.36194,                0.38347,                0.87545,                0.85705,                0.84197,                0.53194,                0.34832,                0.60237,                0.58604,                 0.0001,                 0.0001,                 0.0001
                    174,                0.25174,                0.36637,                0.37295,                0.86005,                0.85389,                0.82979,                0.52493,                0.34593,                0.64376,                0.58325,                 0.0001,                 0.0001,                 0.0001
                    175,                 0.2509,                0.37858,                0.37249,                0.85768,                0.84895,                0.82715,                0.51633,                0.34998,                0.66937,                0.59818,                 0.0001,                 0.0001,                 0.0001
                    176,                0.25675,                0.36497,                0.38004,                0.87372,                0.87367,                0.84326,                0.54001,                0.34362,                0.62406,                0.58086,                 0.0001,                 0.0001,                 0.0001
                    177,                 0.2607,                0.36424,                0.39141,                0.87777,                0.85207,                0.82852,                0.52819,                0.34306,                0.60983,                0.58525,                 0.0001,                 0.0001,                 0.0001
                    178,                0.24891,                0.37249,                0.37376,                 0.8592,                 0.8502,                0.83138,                0.53288,                  0.343,                0.61086,                0.58049,                 0.0001,                 0.0001,                 0.0001
                    179,                0.24496,                0.36471,                0.36566,                0.86512,                0.86375,                0.83441,                0.53714,                 0.3441,                0.60822,                0.58491,                 0.0001,                 0.0001,                 0.0001
                    180,                0.26048,                0.37649,                0.39524,                0.86172,                0.86361,                0.83673,                0.53412,                0.34972,                 0.6115,                 0.5968,                 0.0001,                 0.0001,                 0.0001
                    181,                 0.2459,                0.34748,                0.35386,                0.87524,                0.85139,                0.83189,                0.53436,                0.34649,                0.60515,                0.58452,                 0.0001,                 0.0001,                 0.0001
                    182,                0.25188,                0.34878,                0.36712,                0.90136,                0.84399,                0.84998,                0.53958,                0.34818,                0.58691,                0.59335,                 0.0001,                 0.0001,                 0.0001
                    183,                0.24602,                  0.364,                0.36892,                0.88102,                0.87185,                0.85165,                0.53156,                 0.3494,                0.57776,                0.59111,                 0.0001,                 0.0001,                 0.0001
                    184,                0.25228,                0.35336,                0.35767,                0.89603,                0.88732,                0.85509,                0.53447,                0.34878,                0.59148,                0.58946,                 0.0001,                 0.0001,                 0.0001
                    185,                0.23488,                0.34853,                0.35337,                 0.8845,                0.85282,                0.84511,                 0.5299,                0.35182,                0.59095,                0.59622,                 0.0001,                 0.0001,                 0.0001
                    186,                 0.2362,                0.36439,                 0.3522,                 0.8868,                0.85695,                0.84818,                0.53583,                0.34509,                0.59514,                0.57966,                 0.0001,                 0.0001,                 0.0001
                    187,                0.23767,                0.35992,                0.34953,                0.87802,                0.85031,                0.83798,                0.53355,                0.34667,                0.60254,                0.58621,                 0.0001,                 0.0001,                 0.0001
                    188,                 0.2353,                0.33977,                0.33988,                0.86191,                0.84893,                0.82149,                0.52113,                0.34653,                0.62899,                0.58004,                 0.0001,                 0.0001,                 0.0001
                    189,                0.24612,                0.36005,                0.36084,                0.87601,                0.83023,                0.83851,                0.53292,                0.34751,                0.61972,                 0.5851,                 0.0001,                 0.0001,                 0.0001
                    190,                 0.2492,                0.36178,                0.37283,                0.90062,                0.85072,                0.85076,                0.55668,                 0.3421,                0.59445,                0.57412,                 0.0001,                 0.0001,                 0.0001
                    191,                0.23432,                0.33622,                 0.3545,                0.88477,                0.86936,                 0.8644,                0.56475,                0.34096,                0.59623,                0.57595,                 0.0001,                 0.0001,                 0.0001
                    192,                 0.2414,                0.33145,                0.35955,                0.88042,                 0.8731,                0.87443,                0.56926,                 0.3417,                0.59922,                0.57636,                 0.0001,                 0.0001,                 0.0001
                    193,                0.22919,                0.32823,                0.33393,                0.89361,                0.87013,                0.87058,                0.57463,                 0.3334,                0.61635,                 0.5533,                 0.0001,                 0.0001,                 0.0001
                    194,                0.23221,                0.32245,                0.34453,                0.87565,                 0.8754,                0.87255,                0.58165,                0.33046,                0.61896,                0.54716,                 0.0001,                 0.0001,                 0.0001
                    195,                 0.2286,                0.35314,                 0.3298,                0.90704,                0.84247,                0.85991,                0.56324,                0.33508,                 0.6049,                 0.5598,                 0.0001,                 0.0001,                 0.0001
                    196,                0.23097,                0.37476,                0.33688,                  0.883,                 0.8327,                0.84963,                0.55426,                0.33999,                0.60383,                0.57144,                 0.0001,                 0.0001,                 0.0001
                    197,                 0.2354,                 0.3523,                0.33889,                0.86099,                0.84076,                0.85056,                0.55143,                0.34479,                0.60776,                0.58225,                 0.0001,                 0.0001,                 0.0001
                    198,                0.22517,                0.31685,                0.33008,                0.84581,                0.85134,                0.84295,                0.54431,                0.34232,                0.64627,                0.57787,                 0.0001,                 0.0001,                 0.0001
                    199,                0.23524,                0.36355,                0.35125,                0.86812,                0.83178,                0.84058,                 0.5427,                0.34072,                0.63208,                0.57239,                 0.0001,                 0.0001,                 0.0001
                    200,                0.23518,                0.34875,                0.33735,                0.85918,                 0.8268,                0.82102,                0.52028,                0.34488,                0.64946,                0.58394,                 0.0001,                 0.0001,                 0.0001
                    201,                0.23148,                0.33914,                0.34237,                0.84314,                0.84917,                0.82283,                0.51889,                 0.3502,                0.66468,                0.59669,                 0.0001,                 0.0001,                 0.0001
                    202,                0.23274,                0.33074,                0.34382,                0.85817,                0.85695,                0.83703,                0.51425,                0.35973,                 0.6657,                0.61766,                 0.0001,                 0.0001,                 0.0001
                    203,                0.23424,                  0.332,                 0.3404,                0.86312,                0.83031,                0.82376,                0.51492,                0.35539,                0.67177,                0.60842,                 0.0001,                 0.0001,                 0.0001
                    204,                0.23184,                0.34535,                0.33744,                  0.859,                0.85077,                0.83907,                0.52192,                0.35363,                0.64328,                 0.6006,                 0.0001,                 0.0001,                 0.0001
                    205,                0.21914,                0.32231,                0.32066,                 0.8796,                 0.8263,                0.83832,                0.52368,                0.35473,                0.63216,                0.60447,                 0.0001,                 0.0001,                 0.0001
                    206,                   0.23,                0.35523,                0.34115,                0.84954,                0.84822,                0.83962,                 0.5302,                0.34397,                0.64841,                0.58048,                 0.0001,                 0.0001,                 0.0001
                    207,                0.22499,                0.33477,                0.32991,                0.85698,                0.85814,                0.84552,                0.52868,                0.35142,                0.63754,                0.59546,                 0.0001,                 0.0001,                 0.0001
                    208,                0.22784,                0.34079,                0.33648,                0.86813,                0.85757,                0.84419,                0.53406,                 0.3482,                0.64133,                0.59017,                 0.0001,                 0.0001,                 0.0001
                    209,                0.22592,                0.34683,                0.32495,                0.86791,                 0.8557,                0.84533,                0.54081,                0.34049,                0.62557,                0.57392,                 0.0001,                 0.0001,                 0.0001
                    210,                0.22085,                 0.3259,                0.31655,                0.87482,                0.85269,                 0.8374,                0.53682,                0.33999,                0.62392,                0.57285,                 0.0001,                 0.0001,                 0.0001
                    211,                0.22332,                0.35899,                0.32411,                0.85141,                0.84632,                0.83454,                0.53911,                0.34647,                0.61892,                0.58536,                 0.0001,                 0.0001,                 0.0001
                    212,                0.22312,                0.34029,                0.32494,                0.89313,                0.82377,                0.84219,                0.53829,                0.34931,                0.61641,                0.59222,                 0.0001,                 0.0001,                 0.0001
                    213,                0.21407,                0.34543,                0.31135,                0.86188,                0.85757,                0.85071,                0.53888,                0.34627,                0.60822,                0.58499,                 0.0001,                 0.0001,                 0.0001
                    214,                0.22507,                0.33385,                0.33084,                0.88006,                0.83656,                0.84486,                0.53928,                0.34337,                0.61198,                0.57882,                 0.0001,                 0.0001,                 0.0001
                    215,                0.21935,                0.33047,                0.32378,                0.87206,                 0.8583,                0.84757,                0.53516,                0.35125,                0.61586,                0.59907,                 0.0001,                 0.0001,                 0.0001
                    216,                0.21897,                0.34908,                0.31879,                0.89107,                0.86141,                0.85249,                0.53592,                0.35196,                0.60111,                0.59873,                 0.0001,                 0.0001,                 0.0001
                    217,                0.21817,                0.32099,                0.31377,                0.89022,                0.85897,                0.85205,                0.54037,                0.34517,                0.60321,                0.58029,                 0.0001,                 0.0001,                 0.0001
                    218,                0.21412,                0.31008,                0.31689,                 0.9104,                0.83483,                0.82864,                0.53034,                0.34114,                0.62449,                0.57099,                 0.0001,                 0.0001,                 0.0001
                    219,                0.21735,                0.33558,                0.32344,                0.88935,                0.85217,                0.83624,                0.53668,                0.34575,                0.63258,                0.58231,                 0.0001,                 0.0001,                 0.0001
                    220,                0.21291,                0.33176,                0.31513,                0.89634,                0.83235,                0.83134,                0.53516,                0.34574,                0.64204,                0.57861,                 0.0001,                 0.0001,                 0.0001
                    221,                0.21374,                0.31934,                0.31751,                0.87969,                0.81882,                0.81909,                0.52836,                0.34498,                0.63782,                 0.5761,                 0.0001,                 0.0001,                 0.0001
                    222,                0.20613,                0.31967,                0.29299,                0.90096,                0.81388,                0.82132,                0.52372,                0.35115,                0.62134,                0.59258,                 0.0001,                 0.0001,                 0.0001
                    223,                0.21668,                0.32856,                0.30676,                0.88454,                0.81789,                0.81528,                0.51458,                0.35262,                0.64994,                0.59912,                 0.0001,                 0.0001,                 0.0001
                    224,                0.21535,                0.31371,                 0.3134,                0.85875,                 0.8354,                0.81176,                 0.5136,                0.35177,                 0.6506,                0.59728,                 0.0001,                 0.0001,                 0.0001
                    225,                0.20854,                0.30621,                0.30868,                0.87886,                 0.8296,                 0.8113,                0.51535,                0.35302,                0.64685,                0.59864,                 0.0001,                 0.0001,                 0.0001
                    226,                0.20751,                 0.3142,                0.29481,                0.89433,                0.83799,                0.83392,                0.52652,                0.35259,                 0.6282,                 0.5966,                 0.0001,                 0.0001,                 0.0001
                    227,                0.20415,                0.29888,                0.29022,                0.87457,                0.86073,                0.83415,                0.52535,                0.34903,                0.64619,                0.59054,                 0.0001,                 0.0001,                 0.0001
                    228,                0.20912,                 0.3037,                0.30274,                0.87178,                0.85762,                0.82449,                0.52317,                0.34731,                0.65961,                0.58625,                 0.0001,                 0.0001,                 0.0001
                    229,                0.20188,                0.31615,                0.29152,                0.88311,                0.84048,                 0.8245,                0.52211,                0.34865,                0.64236,                0.59167,                 0.0001,                 0.0001,                 0.0001
                    230,                0.20702,                0.32483,                0.30071,                0.86975,                0.85268,                0.82962,                  0.526,                0.34875,                0.63661,                0.59186,                 0.0001,                 0.0001,                 0.0001
                    231,                0.20061,                 0.3109,                0.29807,                0.88182,                0.86261,                0.84284,                0.54256,                0.34643,                0.61422,                0.58613,                 0.0001,                 0.0001,                 0.0001
                    232,                0.20153,                0.32785,                 0.3015,                0.87318,                0.85684,                0.83976,                0.53235,                 0.3513,                 0.6315,                0.59807,                 0.0001,                 0.0001,                 0.0001
                    233,                0.21242,                0.32146,                0.30706,                0.89451,                0.85379,                0.84177,                0.53034,                  0.351,                0.62483,                0.59793,                 0.0001,                 0.0001,                 0.0001
                    234,                0.19976,                0.33828,                0.28816,                0.90062,                0.82693,                0.83564,                0.52729,                0.34969,                0.62393,                0.59398,                 0.0001,                 0.0001,                 0.0001
                    235,                0.19376,                0.31254,                0.28464,                0.87096,                0.85394,                0.83969,                 0.5297,                0.34868,                0.62993,                0.59188,                 0.0001,                 0.0001,                 0.0001
                    236,                0.20812,                0.31745,                0.30183,                 0.9049,                0.81364,                0.83011,                0.52215,                0.34888,                0.62636,                0.59481,                 0.0001,                 0.0001,                 0.0001
                    237,                0.19837,                0.31883,                0.28258,                 0.8713,                 0.8624,                0.84441,                0.53049,                 0.3475,                0.61792,                0.58977,                 0.0001,                 0.0001,                 0.0001
                    238,                0.20153,                0.32736,                0.28616,                0.88879,                 0.8492,                0.84959,                 0.5377,                0.35031,                0.61243,                0.59364,                 0.0001,                 0.0001,                 0.0001
                    239,                0.20191,                0.30987,                0.28914,                0.88195,                0.85839,                0.84151,                0.53032,                0.35097,                0.61253,                0.59269,                 0.0001,                 0.0001,                 0.0001
                    240,                 0.2075,                0.36521,                0.31002,                0.90801,                0.82534,                0.83851,                0.52748,                0.34936,                0.61512,                0.58804,                 0.0001,                 0.0001,                 0.0001
                    241,                0.20632,                0.33556,                0.28729,                0.87041,                0.86193,                0.83892,                0.52932,                0.34726,                0.62242,                0.58306,                 0.0001,                 0.0001,                 0.0001
                    242,                0.19942,                0.30337,                 0.2867,                0.87371,                0.85636,                0.84504,                0.53455,                0.34707,                0.61909,                0.58329,                 0.0001,                 0.0001,                 0.0001
                    243,                0.19647,                0.30043,                0.28105,                0.91417,                0.81651,                0.83416,                0.52834,                0.34794,                0.62461,                0.58395,                 0.0001,                 0.0001,                 0.0001
                    244,                0.20481,                 0.2968,                0.29998,                0.88517,                0.82912,                0.83962,                0.53068,                0.34719,                0.62104,                0.58103,                 0.0001,                 0.0001,                 0.0001
                    245,                0.20795,                0.34025,                0.30799,                0.89532,                0.81997,                0.83695,                0.53017,                0.34824,                0.62023,                0.58642,                 0.0001,                 0.0001,                 0.0001
                    246,                0.20147,                0.32646,                0.29705,                0.87581,                0.84033,                0.83656,                0.52854,                0.34618,                0.61762,                0.58137,                 0.0001,                 0.0001,                 0.0001
                    247,                 0.2009,                0.31948,                0.29001,                 0.8807,                0.84713,                0.84173,                0.53207,                0.34497,                0.61677,                0.57786,                 0.0001,                 0.0001,                 0.0001
                    248,                0.19746,                0.30721,                0.28485,                0.88531,                0.86431,                0.85335,                0.54197,                0.34649,                0.61571,                0.58258,                 0.0001,                 0.0001,                 0.0001
                    249,                0.19987,                0.30218,                0.28428,                0.87865,                 0.8533,                0.85069,                 0.5306,                0.35146,                 0.6174,                0.59506,                 0.0001,                 0.0001,                 0.0001
                    250,                 0.1923,                0.28953,                0.27552,                0.86991,                0.85269,                0.84342,                0.52844,                0.35082,                0.62513,                0.59213,                 0.0001,                 0.0001,                 0.0001
                    251,                0.19298,                0.29963,                   0.27,                0.87159,                0.86427,                0.84912,                0.53535,                0.34898,                 0.6216,                0.58934,                 0.0001,                 0.0001,                 0.0001
                    252,                0.19122,                0.31839,                0.27113,                0.87885,                 0.8638,                0.84966,                0.53941,                0.34604,                0.62364,                0.58212,                 0.0001,                 0.0001,                 0.0001
                    253,                0.19289,                0.30269,                0.28549,                0.87944,                 0.8638,                0.84904,                0.53753,                0.34595,                0.62104,                 0.5828,                 0.0001,                 0.0001,                 0.0001
                    254,                0.20202,                0.29788,                0.29426,                0.87326,                0.86068,                0.84489,                0.53053,                0.34741,                0.62469,                 0.5852,                 0.0001,                 0.0001,                 0.0001
                    255,                0.19309,                0.32445,                 0.2788,                0.92045,                0.81385,                 0.8367,                0.52355,                0.34948,                0.62678,                0.59014,                 0.0001,                 0.0001,                 0.0001
                    256,                0.19669,                 0.3237,                0.28215,                0.87056,                0.85513,                0.84678,                0.53073,                0.34641,                0.64039,                0.58291,                 0.0001,                 0.0001,                 0.0001
                    257,                0.19356,                0.30002,                0.28113,                0.92707,                0.81861,                 0.8429,                0.52791,                0.34598,                0.64068,                0.58231,                 0.0001,                 0.0001,                 0.0001
                    258,                0.19216,                0.30976,                0.28359,                0.86816,                0.85632,                0.84747,                0.53439,                0.34527,                0.64309,                0.58062,                 0.0001,                 0.0001,                 0.0001
                    259,                0.19213,                0.30209,                0.27495,                 0.9145,                0.81794,                0.84002,                0.53178,                0.34406,                0.64534,                  0.579,                 0.0001,                 0.0001,                 0.0001
                    260,                0.19083,                0.31692,                0.27331,                0.91408,                0.81304,                0.83781,                0.53117,                0.34389,                0.64619,                0.57774,                 0.0001,                 0.0001,                 0.0001
                    261,                0.18434,                0.29322,                0.26249,                 0.9012,                0.81111,                0.83549,                 0.5296,                0.34464,                0.65252,                 0.5808,                 0.0001,                 0.0001,                 0.0001
                    262,                0.18492,                0.30102,                0.26687,                0.90369,                0.81298,                0.83425,                0.52602,                0.34598,                 0.6611,                0.58264,                 0.0001,                 0.0001,                 0.0001
                    263,                0.18821,                0.28127,                0.27164,                0.89956,                0.80809,                0.81563,                0.51096,                0.34483,                0.66474,                0.58107,                 0.0001,                 0.0001,                 0.0001
                    264,                0.18772,                0.28277,                0.26802,                0.90172,                0.80809,                0.81819,                0.51058,                0.34507,                0.66259,                0.58319,                 0.0001,                 0.0001,                 0.0001
                    265,                 0.1902,                0.27951,                0.27387,                0.90319,                 0.8113,                0.82343,                0.51381,                0.34492,                0.66571,                0.58297,                 0.0001,                 0.0001,                 0.0001
                    266,                 0.1854,                0.29641,                0.26901,                0.89974,                0.81112,                0.81161,                0.50719,                0.34521,                   0.67,                0.58323,                 0.0001,                 0.0001,                 0.0001
                    267,                0.18329,                  0.288,                0.27134,                 0.9014,                0.80985,                0.81661,                0.51096,                0.34444,                0.67375,                0.58256,                 0.0001,                 0.0001,                 0.0001
                    268,                0.18533,                0.31365,                0.26803,                 0.8972,                0.81591,                0.81156,                0.50769,                0.34655,                0.66662,                0.58806,                 0.0001,                 0.0001,                 0.0001
                    269,                0.19557,                0.29968,                0.28704,                0.89804,                0.81364,                0.81142,                0.50662,                0.34704,                0.66551,                0.59088,                 0.0001,                 0.0001,                 0.0001
                    270,                0.18297,                0.28052,                0.26339,                0.89026,                0.82012,                0.81885,                0.51243,                0.34521,                0.67703,                0.58655,                 0.0001,                 0.0001,                 0.0001
                    271,                0.18057,                0.28812,                0.26663,                0.90025,                 0.8226,                0.82196,                0.51081,                 0.3462,                 0.6745,                0.58869,                 0.0001,                 0.0001,                 0.0001
                    272,                0.18784,                0.31791,                0.26698,                0.87068,                0.85015,                0.82628,                0.51776,                0.34433,                0.66931,                0.58561,                 0.0001,                 0.0001,                 0.0001
                    273,                 0.1849,                0.29685,                0.27138,                0.87094,                0.85924,                0.82829,                0.51895,                0.34629,                0.65818,                0.59085,                 0.0001,                 0.0001,                 0.0001
                    274,                0.17436,                0.28905,                0.24956,                0.87678,                0.87242,                0.84289,                0.52698,                0.34667,                0.64999,                0.59108,                 0.0001,                 0.0001,                 0.0001
                    275,                0.18456,                0.28104,                0.26012,                 0.8766,                0.87242,                0.84369,                0.53002,                0.34675,                0.65112,                0.59035,                 0.0001,                 0.0001,                 0.0001
                    276,                0.17543,                0.27962,                0.25263,                0.87669,                0.87242,                 0.8432,                0.53045,                0.34664,                0.65341,                0.59093,                 0.0001,                 0.0001,                 0.0001
                    277,                0.17186,                0.27129,                0.24978,                0.87999,                0.87791,                0.84672,                0.53626,                0.34896,                 0.6368,                0.59669,                 0.0001,                 0.0001,                 0.0001
                    278,                0.17376,                0.26988,                0.24774,                0.87984,                0.87784,                0.84583,                0.53545,                0.34666,                0.65305,                0.59023,                 0.0001,                 0.0001,                 0.0001
                    279,                 0.1794,                 0.2969,                0.25726,                0.87993,                0.87798,                0.84579,                0.53545,                0.34643,                0.64847,                0.59037,                 0.0001,                 0.0001,                 0.0001
                    280,                0.18023,                0.29322,                0.25819,                0.88187,                0.87798,                0.84592,                0.53429,                0.34669,                0.65048,                0.59142,                 0.0001,                 0.0001,                 0.0001
                    281,                0.17798,                0.27555,                0.25686,                 0.8815,                0.87554,                0.84658,                 0.5313,                0.34703,                0.65082,                0.59259,                 0.0001,                 0.0001,                 0.0001
                    282,                0.17138,                0.28035,                0.24667,                0.88168,                0.87554,                0.84687,                 0.5299,                0.35049,                0.63632,                 0.6016,                 0.0001,                 0.0001,                 0.0001
                    283,                 0.1739,                0.27747,                0.25894,                0.90725,                0.84522,                0.84661,                0.52776,                 0.3493,                0.65211,                0.59686,                 0.0001,                 0.0001,                 0.0001
                    284,                0.16902,                0.27923,                0.24787,                0.88473,                0.87985,                 0.8525,                0.52927,                0.34967,                0.65215,                0.59743,                 0.0001,                 0.0001,                 0.0001
                    285,                0.18233,                0.29839,                 0.2709,                0.89128,                0.88296,                0.85764,                0.53365,                0.35029,                0.65193,                 0.5983,                 0.0001,                 0.0001,                 0.0001
                    286,                0.17971,                0.28959,                0.26094,                0.89103,                0.88296,                 0.8575,                0.52936,                0.35057,                0.65206,                0.59829,                 0.0001,                 0.0001,                 0.0001
                    287,                0.17845,                0.28814,                0.25567,                0.88878,                0.87733,                0.85059,                0.52785,                0.35003,                0.65243,                0.59693,                 0.0001,                 0.0001,                 0.0001
                    288,                0.18908,                0.29557,                0.27242,                0.88775,                0.87616,                0.84808,                0.52881,                0.35018,                0.65348,                0.59756,                 0.0001,                 0.0001,                 0.0001
                    289,                 0.1758,                0.27292,                 0.2491,                0.88879,                0.87725,                0.84809,                0.52426,                0.35102,                0.65721,                0.59995,                 0.0001,                 0.0001,                 0.0001
                    290,                0.16886,                0.27712,                0.24136,                0.87971,                 0.8763,                0.84281,                0.52003,                0.35103,                0.65886,                0.60131,                 0.0001,                 0.0001,                 0.0001
                    291,                 0.1766,                0.28357,                0.24226,                0.88462,                0.85969,                0.83568,                0.51526,                0.35042,                0.66127,                0.60085,                 0.0001,                 0.0001,                 0.0001
                    292,                0.17101,                 0.2949,                0.24401,                0.88188,                0.86599,                0.84042,                0.52031,                0.34946,                0.66039,                0.59912,                 0.0001,                 0.0001,                 0.0001
                    293,                0.17265,                0.27025,                0.24732,                0.87756,                0.86896,                0.83966,                 0.5197,                0.34881,                0.66328,                0.59762,                 0.0001,                 0.0001,                 0.0001
                    294,                0.16724,                0.27682,                0.23299,                0.88698,                0.86438,                0.83999,                0.52336,                0.34837,                0.66226,                0.59659,                 0.0001,                 0.0001,                 0.0001
                    295,                0.17185,                0.28389,                0.25157,                0.87822,                0.86891,                0.84024,                0.52315,                0.34836,                0.66865,                0.59615,                 0.0001,                 0.0001,                 0.0001
                    296,                0.16791,                0.27396,                0.23765,                0.88946,                0.85489,                 0.8375,                0.52097,                 0.3506,                 0.6561,                0.60242,                 0.0001,                 0.0001,                 0.0001
                    297,                0.17182,                0.29113,                0.24591,                 0.8834,                0.85926,                0.83589,                0.52014,                0.35104,                0.65693,                0.60317,                 0.0001,                 0.0001,                 0.0001
                    298,                0.16508,                 0.2851,                0.23524,                 0.8857,                0.85845,                0.83557,                0.52165,                0.35146,                0.65645,                0.60396,                 0.0001,                 0.0001,                 0.0001
                    299,                0.16424,                0.27738,                0.23266,                0.87536,                0.87245,                 0.8389,                0.52093,                0.35212,                 0.6589,                0.60501,                 0.0001,                 0.0001,                 0.0001
                    300,                0.17311,                0.26946,                0.25148,                0.87112,                0.86789,                0.83572,                0.51972,                0.35282,                 0.6649,                0.60725,                 0.0001,                 0.0001,                 0.0001
