                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                0.28507,                 2.0774,                0.37139,                 0.0316,                0.40817,                0.02605,                0.00662,                0.66774,                 1.5846,                 1.2978,               0.047303,              5.275e-05,              5.275e-05
                     23,                0.28183,                 2.0909,                0.36335,                0.33786,                 0.2866,                 0.0354,                0.00966,                0.80016,                 1.1109,                 1.8342,               0.044905,              5.515e-05,              5.515e-05
                     24,                0.27212,                 2.1057,                0.34686,                0.00042,                0.23988,                0.00458,                0.00167,                0.94485,                 1.0557,                 1.8103,               0.042508,              5.755e-05,              5.755e-05
                     25,                0.27134,                 2.0993,                 0.3535,                0.00253,                 0.2648,                0.01948,                0.00547,                0.87282,                 1.1278,                 1.4711,                0.04011,              5.995e-05,              5.995e-05
                     26,                0.25546,                 2.1528,                 0.3242,                0.00044,                0.26791,                0.00096,                0.00027,                0.84834,                 1.2105,                 1.6095,               0.037712,              6.235e-05,              6.235e-05
                     27,                0.27171,                 2.1197,                 0.3422,                0.00052,                0.31464,                0.00318,                0.00086,                0.77763,                 1.4331,                 1.4261,               0.035315,              6.475e-05,              6.475e-05
                     28,                0.25858,                  2.119,                0.33307,                0.33635,                0.27103,                0.00744,                0.00221,                0.77067,                 1.4513,                 1.4266,               0.032917,              6.715e-05,              6.715e-05
                     29,                0.26452,                 2.1016,                0.33931,                0.33354,                0.11526,                0.00059,                  8e-05,                 1.1775,                0.76999,                 2.0413,                0.03052,              6.955e-05,              6.955e-05
                     30,                0.27138,                 2.0869,                 0.3437,                  2e-05,                0.00935,                  1e-05,                      0,                 1.4022,                0.40433,                 2.6395,               0.028122,              7.195e-05,              7.195e-05
                     31,                0.24899,                 2.1352,                0.31063,                0.03434,                0.40306,                0.03548,                0.01052,                0.57434,                 1.6212,                 1.0486,               0.025724,              7.435e-05,              7.435e-05
                     32,                0.26392,                 2.0877,                0.32461,                0.12585,                0.20114,                0.08152,                0.03543,                0.47098,                 1.7999,                0.73611,               0.023327,              7.675e-05,              7.675e-05
                     33,                0.24348,                 2.1187,                0.30306,                 0.0196,                0.21585,                0.01806,                0.00503,                 1.0987,                0.72894,                 2.9735,               0.020929,              7.915e-05,              7.915e-05
                     34,                0.25494,                 2.0549,                0.31743,                0.10437,                0.24766,                0.06162,                0.03053,                0.34722,                 1.8323,                 0.5325,               0.018532,              8.155e-05,              8.155e-05
                     35,                0.24873,                 2.0469,                 0.3198,                0.47194,                0.23609,                0.06869,                0.02909,                0.35121,                 1.9126,                0.52915,               0.016134,              8.395e-05,              8.395e-05
                     36,                0.26445,                 1.9603,                 0.3267,                0.35621,                0.09512,                0.02945,                0.00987,                0.84102,                 1.0924,                 1.5332,               0.013736,              8.635e-05,              8.635e-05
                     37,                0.31583,                 1.5165,                0.42947,                0.17231,                0.35831,                0.16036,                0.08878,                0.40641,                 1.6034,                0.57719,               0.011339,              8.875e-05,              8.875e-05
                     38,                0.31774,                 1.5306,                0.43709,                0.27306,                0.14425,                0.07206,                0.03589,                0.52715,                 1.3761,                0.88281,              0.0089412,              9.115e-05,              9.115e-05
                     39,                0.33748,                 1.2959,                0.46783,                0.35087,                0.08095,                0.01007,                0.00274,                 0.7913,                 1.2137,                 1.4455,              0.0065436,              9.355e-05,              9.355e-05
                     40,                0.34814,                 1.1292,                0.50525,                0.20773,                0.20781,                0.13486,                0.07576,                0.45383,                 1.2539,                0.76113,               0.004146,              9.595e-05,              9.595e-05
                     41,                0.34417,                 1.1355,                0.49238,                 0.3174,                0.56452,                0.34661,                 0.1974,                0.40734,                0.90947,                0.66733,              0.0017484,              9.835e-05,              9.835e-05
                     42,                0.33323,                  1.105,                0.49068,                 0.1797,                0.61029,                0.28575,                0.19182,                0.31089,                 1.1543,                0.46598,                 0.0001,                 0.0001,                 0.0001
                     43,                0.33395,                 1.1485,                0.49217,                0.23322,                0.43531,                0.24931,                0.15411,                0.38945,                 1.0642,                0.64046,                 0.0001,                 0.0001,                 0.0001
                     44,                0.35303,                 1.0713,                0.51239,                0.25205,                0.52809,                0.26268,                 0.1556,                0.40094,                  1.131,                0.67168,                 0.0001,                 0.0001,                 0.0001
                     45,                0.34049,                 1.0882,                0.49547,                0.34523,                0.57504,                0.36161,                0.22176,                0.34205,                 1.0404,                0.53514,                 0.0001,                 0.0001,                 0.0001
                     46,                0.33842,                 1.0734,                0.50741,                0.23163,                0.39853,                0.19683,                0.10185,                0.56154,                  1.042,                0.94401,                 0.0001,                 0.0001,                 0.0001
                     47,                0.34456,                0.97658,                 0.5072,                 0.3397,                0.56604,                0.37221,                0.23285,                0.34799,                0.92674,                0.54031,                 0.0001,                 0.0001,                 0.0001
                     48,                0.34981,                0.96953,                0.51529,                0.41683,                 0.6759,                0.47953,                0.30086,                0.33513,                0.96953,                0.52959,                 0.0001,                 0.0001,                 0.0001
                     49,                0.34455,                0.97576,                0.51759,                0.30879,                0.67486,                0.36873,                0.21746,                0.43265,                0.96047,                0.71301,                 0.0001,                 0.0001,                 0.0001
                     50,                0.35301,                0.91613,                 0.5437,                0.49425,                0.63688,                0.47592,                0.26742,                0.40095,                0.92587,                0.67065,                 0.0001,                 0.0001,                 0.0001
                     51,                0.34142,                0.91995,                0.51399,                0.27518,                0.59842,                0.29726,                0.17046,                 0.4126,                 1.0641,                0.68821,                 0.0001,                 0.0001,                 0.0001
                     52,                0.35124,                0.89042,                0.53242,                0.51072,                0.56126,                0.34535,                0.19272,                0.41918,                0.96072,                0.70529,                 0.0001,                 0.0001,                 0.0001
                     53,                  0.337,                0.99541,                0.50393,                0.35909,                0.49485,                0.38882,                0.18955,                0.49755,                 1.0057,                0.86073,                 0.0001,                 0.0001,                 0.0001
                     54,                0.35389,                0.85848,                 0.5435,                0.47597,                0.26226,                0.23059,                0.11369,                0.42259,                 1.3473,                 0.6988,                 0.0001,                 0.0001,                 0.0001
                     55,                 0.3471,                0.88262,                0.52539,                0.46986,                0.62918,                0.44721,                0.26359,                0.38616,                0.94817,                0.62853,                 0.0001,                 0.0001,                 0.0001
                     56,                0.34904,                0.81356,                0.52317,                0.50691,                 0.6118,                0.50208,                0.28011,                0.44981,                 0.8426,                0.78989,                 0.0001,                 0.0001,                 0.0001
                     57,                0.34217,                0.80411,                 0.5198,                0.49946,                0.68232,                 0.5329,                0.28938,                0.42121,                0.80347,                0.73139,                 0.0001,                 0.0001,                 0.0001
                     58,                0.35842,                 0.7644,                0.55606,                0.52441,                0.52818,                0.45422,                0.25694,                0.41849,                0.90862,                0.70793,                 0.0001,                 0.0001,                 0.0001
                     59,                0.34709,                 0.8148,                0.52651,                0.60487,                0.72705,                0.60071,                0.33005,                 0.4252,                0.71653,                0.73335,                 0.0001,                 0.0001,                 0.0001
                     60,                0.36336,                 0.8042,                0.55566,                0.60845,                0.69224,                0.60321,                0.32842,                0.43045,                0.82415,                0.71846,                 0.0001,                 0.0001,                 0.0001
                     61,                0.35345,                0.77107,                0.54876,                0.58468,                 0.6477,                0.49184,                0.27855,                0.40512,                0.93594,                0.67669,                 0.0001,                 0.0001,                 0.0001
                     62,                0.36166,                0.72893,                0.54863,                0.61293,                  0.667,                0.59443,                0.34857,                0.39931,                0.75516,                0.64309,                 0.0001,                 0.0001,                 0.0001
                     63,                0.35613,                0.76258,                  0.543,                0.54796,                0.58868,                0.42004,                0.22205,                0.40578,                0.99814,                0.69315,                 0.0001,                 0.0001,                 0.0001
                     64,                0.35434,                0.68895,                0.54571,                0.70277,                0.65174,                0.62485,                0.37537,                0.37266,                0.82894,                 0.6169,                 0.0001,                 0.0001,                 0.0001
                     65,                0.35634,                0.71331,                0.53478,                 0.6762,                0.76492,                0.69745,                 0.3833,                0.42268,                0.68194,                 0.7345,                 0.0001,                 0.0001,                 0.0001
                     66,                  0.356,                0.63616,                0.55478,                 0.7118,                0.57646,                0.51723,                0.30303,                0.38823,                 1.0958,                0.65833,                 0.0001,                 0.0001,                 0.0001
                     67,                0.35547,                0.68663,                0.55029,                0.66015,                 0.7365,                0.67621,                0.37186,                0.40719,                0.82713,                0.68489,                 0.0001,                 0.0001,                 0.0001
                     68,                0.34992,                0.66864,                 0.5509,                0.70201,                0.71649,                0.64322,                0.35579,                0.41899,                0.70154,                  0.705,                 0.0001,                 0.0001,                 0.0001
                     69,                0.34862,                 0.6587,                0.54364,                0.69875,                0.51464,                0.43037,                 0.2277,                0.43238,                 1.1458,                0.72724,                 0.0001,                 0.0001,                 0.0001
                     70,                0.35256,                0.66473,                0.55134,                0.72488,                0.72934,                 0.6974,                0.35985,                0.44822,                0.71519,                0.81559,                 0.0001,                 0.0001,                 0.0001
                     71,                 0.3598,                 0.6148,                0.55378,                0.61509,                0.73261,                0.61977,                0.35087,                0.42332,                0.81097,                0.74983,                 0.0001,                 0.0001,                 0.0001
                     72,                 0.3467,                0.62582,                0.52811,                0.74463,                0.80955,                0.74449,                0.43646,                0.38872,                0.62842,                0.64896,                 0.0001,                 0.0001,                 0.0001
                     73,                  0.335,                0.61968,                0.51521,                 0.6701,                0.64388,                0.53937,                0.30877,                0.41114,                0.94124,                0.71173,                 0.0001,                 0.0001,                 0.0001
                     74,                0.33499,                0.65015,                0.51586,                0.68387,                 0.8042,                0.69043,                0.35373,                0.45612,                0.67647,                0.82989,                 0.0001,                 0.0001,                 0.0001
                     75,                0.34827,                0.64568,                0.53871,                0.73305,                0.63518,                0.61727,                0.35421,                0.40422,                0.78202,                0.66519,                 0.0001,                 0.0001,                 0.0001
                     76,                0.34851,                0.64785,                0.52781,                0.73647,                0.75638,                0.68585,                0.41397,                0.37682,                 0.6556,                0.62373,                 0.0001,                 0.0001,                 0.0001
                     77,                0.34138,                0.66455,                0.52655,                0.45147,                0.52901,                0.44111,                0.19852,                0.54874,                 1.0106,                 1.0714,                 0.0001,                 0.0001,                 0.0001
                     78,                0.33696,                0.65371,                0.51992,                0.74639,                0.82793,                0.78465,                0.44455,                0.39357,                0.62926,                0.69216,                 0.0001,                 0.0001,                 0.0001
                     79,                 0.3473,                0.59482,                0.55045,                0.72273,                0.78232,                0.75692,                0.42924,                 0.3909,                0.63717,                0.67382,                 0.0001,                 0.0001,                 0.0001
                     80,                0.33549,                0.59216,                0.51971,                0.73447,                0.78244,                0.70506,                0.41076,                0.39367,                0.67904,                0.65227,                 0.0001,                 0.0001,                 0.0001
                     81,                0.33985,                0.58355,                0.52145,                0.75721,                0.79884,                0.77037,                0.44975,                 0.3935,                0.59493,                0.66321,                 0.0001,                 0.0001,                 0.0001
                     82,                0.34529,                0.57578,                0.53801,                0.61293,                0.12299,                0.10146,                0.03535,                0.51277,                 1.6888,                0.82573,                 0.0001,                 0.0001,                 0.0001
                     83,                0.33012,                 0.6197,                0.50441,                0.70216,                0.76141,                0.64668,                0.34219,                0.45357,                0.76448,                0.79725,                 0.0001,                 0.0001,                 0.0001
                     84,                0.33964,                0.59025,                0.52418,                0.63516,                0.71698,                0.60997,                0.33308,                0.43321,                0.83894,                 0.7785,                 0.0001,                 0.0001,                 0.0001
                     85,                 0.3341,                0.57233,                0.51039,                0.69056,                0.75524,                0.69026,                0.38146,                0.41143,                 0.7467,                0.69738,                 0.0001,                 0.0001,                 0.0001
                     86,                0.33388,                0.59558,                 0.5022,                0.62311,                0.44137,                0.33128,                0.15287,                0.54204,                 1.3054,                 1.0686,                 0.0001,                 0.0001,                 0.0001
                     87,                0.32431,                0.57217,                0.49715,                0.78271,                0.78969,                0.77515,                0.43563,                0.41305,                0.59956,                0.71626,                 0.0001,                 0.0001,                 0.0001
                     88,                0.33448,                0.54939,                0.51926,                0.80966,                0.73959,                0.73895,                 0.3997,                0.42642,                0.65204,                0.75731,                 0.0001,                 0.0001,                 0.0001
                     89,                0.33063,                 0.5627,                0.50769,                0.73938,                0.78736,                0.74362,                0.44122,                0.39147,                0.66281,                0.66961,                 0.0001,                 0.0001,                 0.0001
                     90,                0.33072,                  0.548,                0.51861,                0.72701,                0.75135,                0.74691,                0.44422,                0.37351,                0.63555,                0.62617,                 0.0001,                 0.0001,                 0.0001
                     91,                0.33026,                0.54446,                0.50604,                0.76736,                0.73014,                0.68728,                0.37729,                0.42014,                0.68714,                0.73475,                 0.0001,                 0.0001,                 0.0001
                     92,                0.33735,                0.52673,                0.52022,                0.75998,                0.67492,                0.66674,                0.41717,                 0.3874,                0.65426,                0.64004,                 0.0001,                 0.0001,                 0.0001
                     93,                0.32938,                0.54309,                0.50034,                0.75582,                0.72441,                0.71212,                0.42663,                 0.4034,                0.65211,                0.71978,                 0.0001,                 0.0001,                 0.0001
                     94,                0.32729,                0.54375,                0.50674,                0.77749,                0.79333,                0.73746,                0.45043,                0.37732,                0.61481,                0.62743,                 0.0001,                 0.0001,                 0.0001
                     95,                0.32239,                0.54123,                0.50449,                0.82484,                0.73497,                0.73087,                 0.4266,                0.38164,                0.62229,                0.65214,                 0.0001,                 0.0001,                 0.0001
                     96,                0.31977,                0.54438,                0.49509,                0.71892,                0.70189,                0.62242,                0.34644,                 0.4249,                0.79682,                0.72628,                 0.0001,                 0.0001,                 0.0001
                     97,                0.33076,                0.53754,                0.51919,                0.84767,                 0.8057,                 0.7929,                0.46092,                0.39159,                0.57578,                0.64979,                 0.0001,                 0.0001,                 0.0001
                     98,                 0.3296,                0.50717,                0.51575,                0.77875,                0.76458,                0.74385,                0.41096,                0.41456,                0.66408,                0.75734,                 0.0001,                 0.0001,                 0.0001
                     99,                0.32369,                0.50103,                0.50852,                0.61403,                0.20213,                0.11434,                0.04037,                0.59578,                 2.3114,                 1.0673,                 0.0001,                 0.0001,                 0.0001
                    100,                0.32437,                 0.5123,                 0.5134,                0.81535,                0.78835,                0.76702,                0.47912,                0.34698,                0.65774,                0.57572,                 0.0001,                 0.0001,                 0.0001
                    101,                0.31197,                0.52577,                0.47944,                0.78074,                0.81992,                0.76364,                0.45655,                0.38391,                0.61252,                0.63842,                 0.0001,                 0.0001,                 0.0001
                    102,                0.32655,                0.52979,                0.49752,                0.83514,                 0.8223,                 0.8157,                0.47599,                0.38437,                0.57134,                0.66858,                 0.0001,                 0.0001,                 0.0001
                    103,                0.31805,                0.52516,                0.50796,                0.66648,                0.60602,                0.55938,                0.26466,                0.52604,                0.82493,                0.99257,                 0.0001,                 0.0001,                 0.0001
                    104,                0.31508,                0.49448,                0.49527,                0.79867,                0.84267,                0.80548,                0.49022,                0.37828,                0.62804,                0.64081,                 0.0001,                 0.0001,                 0.0001
                    105,                0.31477,                0.53172,                0.49811,                0.76338,                0.71064,                0.69469,                 0.3568,                0.45002,                 0.6514,                 0.8302,                 0.0001,                 0.0001,                 0.0001
                    106,                0.32245,                0.50714,                0.50061,                0.78027,                0.78582,                0.76629,                0.43967,                0.40113,                0.60214,                0.68161,                 0.0001,                 0.0001,                 0.0001
                    107,                0.31868,                0.54397,                0.48119,                0.76424,                0.61863,                0.57157,                0.31916,                0.43597,                0.77276,                0.76606,                 0.0001,                 0.0001,                 0.0001
                    108,                0.31356,                0.50341,                0.47593,                0.78436,                0.78841,                0.75111,                0.43337,                0.39242,                0.63839,                0.67503,                 0.0001,                 0.0001,                 0.0001
                    109,                0.30948,                0.50345,                0.47626,                0.75926,                0.68739,                0.64838,                0.33102,                0.45816,                0.71074,                0.85108,                 0.0001,                 0.0001,                 0.0001
                    110,                0.31679,                0.50193,                0.48712,                 0.8007,                0.73106,                  0.735,                0.40729,                0.42942,                0.63919,                0.72688,                 0.0001,                 0.0001,                 0.0001
                    111,                0.30983,                 0.5398,                0.48672,                0.83335,                0.80465,                0.77942,                0.48216,                0.35775,                0.59229,                0.58699,                 0.0001,                 0.0001,                 0.0001
                    112,                0.31627,                0.50073,                0.49122,                0.78462,                0.83157,                0.79445,                0.44428,                0.41484,                0.60972,                0.74736,                 0.0001,                 0.0001,                 0.0001
                    113,                0.31201,                0.49306,                0.47487,                0.68152,                0.68815,                0.62792,                0.31855,                0.47866,                 0.7859,                0.89656,                 0.0001,                 0.0001,                 0.0001
                    114,                0.32073,                0.47223,                 0.4961,                0.80635,                0.79281,                0.75603,                0.39238,                 0.4577,                0.63893,                0.88256,                 0.0001,                 0.0001,                 0.0001
                    115,                0.30301,                0.51829,                0.46839,                0.81636,                0.82367,                0.79611,                0.48324,                0.36485,                0.62119,                0.63032,                 0.0001,                 0.0001,                 0.0001
                    116,                0.30616,                0.48505,                0.46571,                0.79325,                0.78161,                0.75689,                0.41829,                 0.4087,                0.61178,                0.73024,                 0.0001,                 0.0001,                 0.0001
                    117,                0.30465,                0.51133,                0.47291,                 0.8395,                0.81013,                 0.7764,                0.48727,                0.36153,                0.57022,                0.60157,                 0.0001,                 0.0001,                 0.0001
                    118,                0.30747,                0.50322,                0.47961,                0.79671,                0.78565,                 0.7649,                0.46401,                0.35728,                0.66165,                0.58016,                 0.0001,                 0.0001,                 0.0001
                    119,                0.30205,                0.46398,                0.47174,                0.79193,                  0.804,                0.74938,                0.46247,                0.36727,                0.65088,                0.61309,                 0.0001,                 0.0001,                 0.0001
                    120,                0.30758,                0.50916,                0.48257,                 0.8118,                 0.8398,                0.79735,                0.50946,                0.34888,                0.59668,                0.57914,                 0.0001,                 0.0001,                 0.0001
                    121,                0.30529,                0.48022,                0.46276,                0.78313,                0.77901,                 0.7624,                0.43399,                0.41885,                0.63178,                0.72363,                 0.0001,                 0.0001,                 0.0001
                    122,                0.29718,                0.45438,                0.45728,                0.79119,                0.81543,                0.76345,                0.45077,                0.38726,                0.65406,                0.68136,                 0.0001,                 0.0001,                 0.0001
                    123,                0.29861,                0.46827,                  0.461,                0.81457,                0.82165,                 0.7745,                0.43723,                0.41354,                0.66729,                0.74238,                 0.0001,                 0.0001,                 0.0001
                    124,                0.30666,                0.47944,                0.47751,                0.81427,                0.77414,                0.75916,                0.45438,                 0.3835,                0.64978,                0.68033,                 0.0001,                 0.0001,                 0.0001
                    125,                0.30682,                0.45115,                 0.4646,                0.79222,                0.82117,                0.76234,                0.47259,                 0.3655,                0.62909,                0.59884,                 0.0001,                 0.0001,                 0.0001
                    126,                0.29283,                0.46565,                0.43807,                 0.8073,                0.79984,                0.75768,                  0.411,                0.44963,                0.62035,                 0.8308,                 0.0001,                 0.0001,                 0.0001
                    127,                0.30305,                0.47056,                0.47249,                0.79802,                0.74799,                0.72906,                0.39542,                0.44081,                 0.6972,                0.82816,                 0.0001,                 0.0001,                 0.0001
                    128,                0.28627,                0.46596,                0.44769,                0.80654,                0.80934,                0.76573,                 0.4325,                0.41577,                 0.6282,                0.75535,                 0.0001,                 0.0001,                 0.0001
                    129,                0.30519,                0.45329,                0.46886,                0.86915,                0.76787,                0.75336,                0.45516,                0.38084,                0.64227,                0.65058,                 0.0001,                 0.0001,                 0.0001
                    130,                0.29623,                0.44656,                0.45763,                0.81411,                0.81131,                0.75959,                 0.4963,                0.34491,                0.66703,                0.57447,                 0.0001,                 0.0001,                 0.0001
                    131,                0.29113,                0.46879,                0.42951,                 0.7913,                0.81432,                0.76137,                0.40591,                0.43954,                0.64642,                0.78706,                 0.0001,                 0.0001,                 0.0001
                    132,                0.29008,                0.44965,                 0.4509,                0.80923,                0.79951,                0.74994,                0.42424,                0.42469,                0.63444,                 0.7721,                 0.0001,                 0.0001,                 0.0001
                    133,                0.29036,                0.41641,                0.44624,                0.82085,                 0.8273,                0.77096,                0.50147,                0.34173,                0.67502,                 0.5621,                 0.0001,                 0.0001,                 0.0001
                    134,                0.28296,                0.45935,                0.43761,                0.77294,                0.79075,                 0.7395,                0.41641,                0.41301,                0.70925,                0.74462,                 0.0001,                 0.0001,                 0.0001
                    135,                0.30371,                0.43096,                0.45172,                0.80243,                0.75086,                0.74376,                0.39543,                0.45413,                0.65066,                0.85411,                 0.0001,                 0.0001,                 0.0001
                    136,                0.28458,                0.44102,                0.43832,                0.83218,                0.82244,                0.79931,                0.49165,                0.37105,                0.59215,                0.63356,                 0.0001,                 0.0001,                 0.0001
                    137,                0.28882,                0.44481,                0.44639,                 0.8588,                 0.8177,                0.79977,                0.49015,                0.36557,                 0.6375,                0.62284,                 0.0001,                 0.0001,                 0.0001
                    138,                0.29953,                0.45852,                0.45724,                0.83237,                0.85083,                0.79965,                 0.4925,                0.37627,                0.64307,                0.63222,                 0.0001,                 0.0001,                 0.0001
                    139,                0.28044,                0.44957,                0.42829,                0.83622,                0.85605,                0.81592,                0.50248,                0.37502,                0.60549,                0.65584,                 0.0001,                 0.0001,                 0.0001
                    140,                0.27681,                0.42254,                0.41329,                 0.8119,                0.83846,                 0.7963,                0.47785,                 0.3767,                0.62708,                0.66194,                 0.0001,                 0.0001,                 0.0001
                    141,                0.28848,                0.46249,                0.44827,                0.80234,                0.81208,                0.77718,                0.41503,                0.43755,                0.64346,                0.82277,                 0.0001,                 0.0001,                 0.0001
                    142,                0.28718,                0.45103,                0.44739,                0.83643,                 0.7842,                0.76946,                0.45221,                0.38585,                0.63451,                0.68095,                 0.0001,                 0.0001,                 0.0001
                    143,                0.28809,                0.44593,                0.44955,                0.82418,                0.77001,                0.74744,                0.47349,                0.36325,                0.64898,                0.62236,                 0.0001,                 0.0001,                 0.0001
                    144,                0.27671,                 0.4066,                0.42456,                0.85822,                0.78378,                0.76373,                0.46201,                0.37116,                0.66182,                0.63934,                 0.0001,                 0.0001,                 0.0001
                    145,                0.28231,                0.46676,                0.43387,                0.81982,                0.83223,                0.78136,                0.48331,                0.36428,                0.66967,                 0.6259,                 0.0001,                 0.0001,                 0.0001
                    146,                0.28584,                0.40657,                0.43377,                 0.7996,                0.82117,                0.78014,                0.45438,                0.39012,                0.66844,                0.68065,                 0.0001,                 0.0001,                 0.0001
                    147,                 0.2813,                 0.4313,                 0.4277,                0.79217,                0.78342,                0.74319,                0.44448,                0.37631,                0.70416,                0.67246,                 0.0001,                 0.0001,                 0.0001
                    148,                0.28172,                0.41004,                0.42847,                0.85217,                 0.8557,                0.81145,                0.47365,                0.38304,                0.63829,                0.67626,                 0.0001,                 0.0001,                 0.0001
                    149,                0.28322,                   0.43,                0.42676,                0.81904,                0.81207,                0.78397,                0.49212,                0.35727,                0.64226,                0.61165,                 0.0001,                 0.0001,                 0.0001
                    150,                0.28415,                0.42849,                0.43157,                0.80979,                 0.8138,                0.78782,                0.50638,                0.34654,                0.63409,                0.59031,                 0.0001,                 0.0001,                 0.0001
                    151,                0.28444,                0.42315,                0.44002,                0.83056,                0.81312,                0.78354,                 0.4835,                0.36319,                0.63594,                0.61401,                 0.0001,                 0.0001,                 0.0001
                    152,                0.28097,                0.41044,                0.42461,                0.83486,                0.79822,                0.76096,                0.43664,                0.40011,                0.64426,                0.69855,                 0.0001,                 0.0001,                 0.0001
                    153,                0.28683,                0.43042,                0.44128,                0.84689,                0.84092,                0.81055,                0.52299,                0.34259,                0.59478,                0.57495,                 0.0001,                 0.0001,                 0.0001
                    154,                0.27253,                0.43961,                0.40803,                0.79742,                0.83695,                0.77848,                0.49485,                0.35477,                0.64139,                0.59415,                 0.0001,                 0.0001,                 0.0001
                    155,                 0.2849,                0.43425,                0.43329,                0.83413,                0.80575,                0.77699,                0.49053,                0.36483,                0.61584,                0.62866,                 0.0001,                 0.0001,                 0.0001
                    156,                0.27384,                0.40887,                 0.4042,                0.86421,                0.87066,                0.82269,                0.51216,                0.36556,                0.61944,                0.62234,                 0.0001,                 0.0001,                 0.0001
                    157,                0.28188,                0.41825,                0.43362,                0.87318,                0.81818,                0.80781,                0.51419,                0.35428,                0.62752,                0.58899,                 0.0001,                 0.0001,                 0.0001
