                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                0.25006,                0.88639,                0.37083,                0.55457,                0.45667,                 0.3763,                0.28687,                0.27221,                 1.0819,                0.42571,                 0.0001,                 0.0001,                 0.0001
                     51,                0.24403,                0.83907,                0.36459,                0.66398,                0.45203,                0.31537,                0.18787,                0.36246,                 1.2122,                0.58485,                 0.0001,                 0.0001,                 0.0001
                     52,                0.24596,                0.83981,                0.36857,                0.70576,                0.51214,                0.43929,                0.30396,                0.30835,                0.97549,                0.48191,                 0.0001,                 0.0001,                 0.0001
                     53,                0.24192,                0.85102,                0.35489,                0.56717,                0.53185,                0.43202,                0.31168,                0.27773,                 1.0536,                0.43222,                 0.0001,                 0.0001,                 0.0001
                     54,                0.24889,                0.83325,                0.37508,                0.56722,                0.57406,                0.50994,                0.34876,                0.30567,                 1.0147,                0.46595,                 0.0001,                 0.0001,                 0.0001
                     55,                0.24194,                0.82939,                0.36056,                0.72691,                0.44738,                 0.4084,                 0.3003,                0.28076,                 1.1453,                 0.4268,                 0.0001,                 0.0001,                 0.0001
                     56,                0.24073,                0.79916,                0.35942,                0.66957,                0.48619,                0.44414,                0.31171,                0.29846,                 1.0309,                0.46742,                 0.0001,                 0.0001,                 0.0001
                     57,                0.23915,                0.80428,                 0.3594,                 0.6341,                0.61172,                0.58569,                0.44164,                0.27699,                0.86221,                0.43023,                 0.0001,                 0.0001,                 0.0001
                     58,                0.24459,                0.78697,                0.35667,                0.67006,                0.56872,                0.49482,                0.34369,                0.32382,                0.96304,                0.52031,                 0.0001,                 0.0001,                 0.0001
                     59,                0.23952,                0.76017,                0.35559,                0.62733,                0.52745,                0.48516,                 0.3532,                0.28759,                 0.9683,                0.44737,                 0.0001,                 0.0001,                 0.0001
                     60,                0.23705,                0.76852,                0.35285,                0.68216,                0.46277,                0.33497,                0.25024,                0.26874,                 1.2071,                0.41668,                 0.0001,                 0.0001,                 0.0001
                     61,                0.24314,                0.74054,                 0.3664,                0.73223,                0.60273,                0.61111,                0.45214,                0.29079,                0.88053,                0.44587,                 0.0001,                 0.0001,                 0.0001
                     62,                0.23539,                 0.7384,                0.34627,                0.79514,                0.49819,                0.47483,                 0.3426,                0.28039,                0.99725,                0.45129,                 0.0001,                 0.0001,                 0.0001
                     63,                0.24017,                0.74194,                0.36743,                0.68976,                0.65438,                0.61434,                0.46414,                0.27461,                0.76657,                 0.4351,                 0.0001,                 0.0001,                 0.0001
                     64,                0.24121,                0.71797,                0.35262,                0.65438,                0.44671,                 0.3208,                0.22116,                0.31344,                   1.21,                0.50075,                 0.0001,                 0.0001,                 0.0001
                     65,                0.23684,                0.72999,                0.35335,                0.68018,                0.56189,                0.48337,                0.36396,                  0.272,                0.91616,                0.42369,                 0.0001,                 0.0001,                 0.0001
                     66,                0.23714,                0.71601,                0.34857,                0.65456,                0.62614,                0.60311,                0.43557,                0.28793,                0.88939,                0.47627,                 0.0001,                 0.0001,                 0.0001
                     67,                0.23896,                0.71835,                0.35614,                 0.5969,                0.63685,                0.54015,                0.39603,                0.26724,                0.99344,                0.41764,                 0.0001,                 0.0001,                 0.0001
                     68,                0.23774,                0.72799,                0.34821,                0.57913,                0.47139,                 0.3462,                0.25503,                0.28213,                 1.3042,                0.45566,                 0.0001,                 0.0001,                 0.0001
                     69,                0.22909,                 0.6904,                0.34229,                0.62503,                0.59775,                0.54258,                0.39632,                0.28004,                0.99506,                0.44411,                 0.0001,                 0.0001,                 0.0001
                     70,                0.22981,                0.67626,                0.33874,                0.66818,                0.66789,                0.61247,                0.44479,                0.28751,                0.92427,                 0.4755,                 0.0001,                 0.0001,                 0.0001
                     71,                0.23667,                0.69303,                 0.3463,                0.70676,                0.49045,                0.39877,                0.27261,                0.32178,                 1.1287,                0.52379,                 0.0001,                 0.0001,                 0.0001
                     72,                0.23426,                0.69404,                0.34294,                0.70842,                0.46663,                0.39375,                0.27767,                0.27574,                 1.1382,                0.42531,                 0.0001,                 0.0001,                 0.0001
                     73,                0.22847,                0.67569,                0.34317,                0.55144,                0.62461,                0.58018,                0.39454,                0.30003,                  1.077,                0.48464,                 0.0001,                 0.0001,                 0.0001
                     74,                0.22918,                0.68165,                0.34262,                0.73644,                0.67112,                0.66675,                0.47827,                0.30076,                 0.7944,                0.47461,                 0.0001,                 0.0001,                 0.0001
                     75,                0.22749,                0.66901,                0.34291,                  0.744,                 0.5875,                 0.5353,                0.39222,                0.27244,                 0.9467,                0.43714,                 0.0001,                 0.0001,                 0.0001
                     76,                0.23175,                0.64723,                0.34285,                0.66436,                0.39087,                0.27827,                0.19369,                0.29515,                 1.4839,                0.45967,                 0.0001,                 0.0001,                 0.0001
                     77,                0.22515,                0.62784,                0.33528,                0.60786,                0.57436,                 0.5376,                0.36985,                 0.3113,                 1.0078,                0.49559,                 0.0001,                 0.0001,                 0.0001
                     78,                0.22644,                0.65296,                0.33389,                0.67116,                0.70859,                0.70175,                0.52579,                0.27092,                0.85465,                 0.4326,                 0.0001,                 0.0001,                 0.0001
                     79,                0.22854,                 0.6584,                0.33466,                 0.6288,                0.51371,                0.45859,                0.34205,                0.25799,                0.98508,                0.39758,                 0.0001,                 0.0001,                 0.0001
                     80,                0.22284,                 0.5972,                0.32993,                0.66029,                0.46428,                0.40759,                0.29086,                0.29512,                 1.3634,                0.45993,                 0.0001,                 0.0001,                 0.0001
                     81,                0.22211,                0.62081,                0.32541,                0.75466,                0.73451,                0.73473,                0.51069,                0.29023,                0.86316,                0.47117,                 0.0001,                 0.0001,                 0.0001
                     82,                 0.2275,                0.64394,                0.34239,                0.77437,                0.64152,                0.59628,                0.44086,                0.26374,                0.85719,                0.40415,                 0.0001,                 0.0001,                 0.0001
                     83,                0.22751,                0.59991,                  0.329,                0.68887,                0.54207,                0.50705,                0.37865,                0.27474,                 0.9223,                0.42058,                 0.0001,                 0.0001,                 0.0001
                     84,                0.22235,                0.59818,                0.33145,                 0.6947,                0.59178,                0.47103,                0.34446,                0.25897,                 1.1047,                0.40145,                 0.0001,                 0.0001,                 0.0001
                     85,                0.22455,                0.62607,                0.33567,                0.71577,                0.63858,                0.60812,                0.45043,                0.26877,                0.96125,                0.40778,                 0.0001,                 0.0001,                 0.0001
                     86,                0.22328,                0.64907,                0.32584,                 0.7038,                0.64665,                0.64732,                0.48678,                0.26548,                0.89508,                 0.4148,                 0.0001,                 0.0001,                 0.0001
                     87,                0.23073,                0.63299,                 0.3444,                0.79777,                0.63441,                 0.6235,                0.45064,                0.30281,                0.87817,                 0.4624,                 0.0001,                 0.0001,                 0.0001
                     88,                0.22185,                0.57761,                0.32417,                 0.8201,                0.66378,                 0.6531,                0.48591,                0.27149,                0.83105,                0.41897,                 0.0001,                 0.0001,                 0.0001
                     89,                0.22762,                0.59613,                 0.3326,                0.66418,                0.59163,                0.50697,                0.37121,                0.29008,                0.96919,                0.46238,                 0.0001,                 0.0001,                 0.0001
                     90,                 0.2272,                0.62116,                0.33008,                0.70676,                0.53828,                0.53572,                0.40297,                0.26996,                0.94713,                0.43129,                 0.0001,                 0.0001,                 0.0001
                     91,                0.22836,                0.63159,                0.33522,                0.64546,                0.67825,                0.62227,                0.46929,                0.27926,                0.93419,                0.44337,                 0.0001,                 0.0001,                 0.0001
                     92,                0.22173,                0.59158,                0.31759,                0.74795,                0.72827,                0.73158,                0.53534,                0.29681,                0.76779,                0.46112,                 0.0001,                 0.0001,                 0.0001
                     93,                0.22822,                0.60736,                0.33406,                0.77183,                 0.6496,                0.63801,                0.46439,                0.28306,                0.95497,                0.43566,                 0.0001,                 0.0001,                 0.0001
                     94,                0.22062,                0.55722,                0.32402,                 0.7191,                0.70464,                0.68796,                0.50857,                0.26091,                0.88081,                0.41127,                 0.0001,                 0.0001,                 0.0001
                     95,                0.21503,                0.62653,                0.31428,                0.73965,                0.70475,                0.72319,                 0.5169,                0.30342,                0.80458,                0.47936,                 0.0001,                 0.0001,                 0.0001
                     96,                0.22472,                0.61908,                 0.3232,                0.74431,                0.53606,                0.52135,                0.36463,                0.30759,                0.93124,                0.50931,                 0.0001,                 0.0001,                 0.0001
                     97,                0.21607,                0.57048,                0.31233,                0.72928,                0.60253,                0.57366,                0.41534,                0.28691,                 0.9235,                0.46574,                 0.0001,                 0.0001,                 0.0001
                     98,                0.22391,                0.54478,                0.32728,                0.75127,                0.66841,                0.65379,                0.48928,                0.25953,                 1.0293,                0.40264,                 0.0001,                 0.0001,                 0.0001
                     99,                0.21247,                0.55626,                0.30932,                0.67374,                 0.6668,                0.63809,                 0.4699,                0.27723,                0.88491,                0.43406,                 0.0001,                 0.0001,                 0.0001
                    100,                0.22772,                0.54769,                0.33364,                0.74599,                0.75092,                0.75511,                0.55045,                0.28949,                0.79723,                0.44774,                 0.0001,                 0.0001,                 0.0001
                    101,                0.21295,                0.53135,                0.31504,                0.74608,                0.76235,                0.75226,                0.57445,                0.25279,                0.80404,                0.38794,                 0.0001,                 0.0001,                 0.0001
                    102,                0.21568,                0.55247,                0.31356,                0.76219,                0.62586,                0.62874,                0.44897,                0.30438,                0.83984,                0.47914,                 0.0001,                 0.0001,                 0.0001
                    103,                0.21477,                0.56032,                0.31592,                0.73341,                0.54707,                0.49614,                0.36468,                 0.2728,                  1.014,                0.41308,                 0.0001,                 0.0001,                 0.0001
                    104,                0.21788,                0.56132,                0.32355,                0.75284,                0.67845,                0.66149,                0.48837,                0.26326,                 0.8811,                 0.4182,                 0.0001,                 0.0001,                 0.0001
                    105,                0.22085,                0.51073,                0.32477,                0.75827,                0.53307,                0.50884,                0.37267,                0.29439,                 1.1951,                0.45821,                 0.0001,                 0.0001,                 0.0001
                    106,                0.21335,                0.55106,                0.30958,                0.77391,                 0.7506,                0.74042,                0.54874,                0.27582,                0.75872,                0.44283,                 0.0001,                 0.0001,                 0.0001
                    107,                0.21706,                0.53599,                0.31847,                0.70492,                0.77557,                0.69959,                0.51851,                0.27449,                0.85843,                0.42929,                 0.0001,                 0.0001,                 0.0001
                    108,                0.21756,                0.51795,                0.31208,                 0.7196,                0.74779,                0.69536,                0.51859,                0.28176,                0.81853,                0.45444,                 0.0001,                 0.0001,                 0.0001
                    109,                0.21506,                0.52076,                0.31371,                 0.7497,                0.72658,                0.71995,                0.55463,                0.25312,                0.76496,                0.39463,                 0.0001,                 0.0001,                 0.0001
                    110,                0.21431,                0.53011,                0.31542,                0.82741,                0.74307,                0.75314,                0.56568,                0.27389,                0.74462,                0.43412,                 0.0001,                 0.0001,                 0.0001
                    111,                0.21389,                0.51907,                0.31571,                0.80434,                0.74574,                0.73342,                 0.5465,                0.26529,                0.71094,                0.42034,                 0.0001,                 0.0001,                 0.0001
                    112,                0.21449,                0.49119,                 0.3149,                0.72979,                0.72332,                 0.7206,                0.54868,                0.24878,                0.80257,                0.39272,                 0.0001,                 0.0001,                 0.0001
                    113,                0.20495,                0.52174,                0.30294,                0.75623,                0.70658,                0.70899,                0.53123,                0.27522,                 0.7812,                0.43744,                 0.0001,                 0.0001,                 0.0001
                    114,                0.21398,                0.49696,                0.31409,                0.78938,                0.71906,                0.74017,                0.56573,                0.27638,                0.73006,                 0.4343,                 0.0001,                 0.0001,                 0.0001
                    115,                0.20515,                0.50349,                0.29723,                0.78226,                0.73186,                0.72295,                0.52669,                0.27183,                0.84229,                0.44672,                 0.0001,                 0.0001,                 0.0001
                    116,                0.21685,                0.55485,                0.31538,                0.69351,                0.53955,                0.42865,                 0.3203,                0.25363,                 1.3079,                0.40039,                 0.0001,                 0.0001,                 0.0001
                    117,                0.20343,                0.48417,                0.29855,                0.70984,                 0.7329,                0.71766,                 0.5376,                0.25974,                0.84421,                0.40657,                 0.0001,                 0.0001,                 0.0001
                    118,                 0.2172,                0.56035,                0.31894,                 0.7384,                0.61379,                0.59504,                0.44491,                0.27274,                0.96836,                0.42804,                 0.0001,                 0.0001,                 0.0001
                    119,                0.21105,                0.50383,                0.31389,                0.83977,                0.76672,                0.80857,                 0.6172,                0.26301,                0.68913,                0.40815,                 0.0001,                 0.0001,                 0.0001
                    120,                0.20878,                0.51052,                0.30631,                 0.8163,                 0.6829,                 0.7544,                0.57219,                0.26766,                0.75943,                0.42878,                 0.0001,                 0.0001,                 0.0001
                    121,                0.20777,                 0.4859,                0.30544,                0.69207,                0.71205,                 0.6262,                0.48063,                0.26565,                  0.967,                0.42052,                 0.0001,                 0.0001,                 0.0001
                    122,                0.20684,                0.49462,                0.29311,                0.81251,                0.70295,                0.72936,                0.56029,                0.25487,                0.77102,                0.39943,                 0.0001,                 0.0001,                 0.0001
                    123,                0.21271,                0.50091,                0.31211,                0.82826,                0.82541,                0.83523,                0.64408,                0.25255,                0.64201,                0.39195,                 0.0001,                 0.0001,                 0.0001
                    124,                0.20354,                0.47382,                0.29718,                0.74539,                0.76366,                0.71574,                0.52466,                0.28554,                0.80749,                0.44626,                 0.0001,                 0.0001,                 0.0001
                    125,                0.20615,                0.50222,                0.30628,                 0.7752,                0.67923,                0.65833,                0.49343,                0.27367,                 0.8475,                0.43291,                 0.0001,                 0.0001,                 0.0001
                    126,                0.20852,                0.48441,                0.30886,                 0.7268,                0.61666,                0.54882,                0.41969,                0.26091,                 1.1851,                0.40636,                 0.0001,                 0.0001,                 0.0001
                    127,                0.20725,                0.48901,                0.31338,                0.70135,                0.61731,                0.57738,                0.42294,                 0.2757,                 1.0844,                0.44115,                 0.0001,                 0.0001,                 0.0001
                    128,                0.20276,                0.49845,                0.30226,                0.80774,                0.75665,                0.78418,                0.59127,                0.27019,                0.71311,                0.42283,                 0.0001,                 0.0001,                 0.0001
                    129,                0.20695,                0.47148,                0.30904,                0.83024,                0.71208,                0.72905,                0.55976,                0.25282,                0.75804,                0.39665,                 0.0001,                 0.0001,                 0.0001
                    130,                0.20311,                0.49124,                  0.299,                0.85121,                0.75553,                0.77743,                0.58573,                0.26953,                0.67781,                0.43181,                 0.0001,                 0.0001,                 0.0001
                    131,                 0.2057,                0.49452,                0.30296,                0.68618,                0.71487,                0.70427,                 0.5294,                0.25918,                0.88813,                0.40693,                 0.0001,                 0.0001,                 0.0001
                    132,                 0.1991,                 0.4709,                0.29888,                0.78571,                0.76379,                0.75107,                0.56641,                0.25562,                0.81978,                0.39817,                 0.0001,                 0.0001,                 0.0001
                    133,                0.20089,                0.43456,                0.28746,                0.79119,                0.72549,                0.73016,                0.54889,                 0.2678,                0.85989,                0.41869,                 0.0001,                 0.0001,                 0.0001
                    134,                0.20123,                 0.5305,                0.28507,                    0.7,                0.64785,                0.60115,                0.44848,                0.26889,                0.96634,                0.41333,                 0.0001,                 0.0001,                 0.0001
                    135,                 0.2019,                0.44176,                0.29123,                0.80381,                0.79683,                0.78725,                0.61908,                0.24866,                0.72963,                0.38088,                 0.0001,                 0.0001,                 0.0001
                    136,                0.20462,                0.45629,                0.30189,                0.78852,                0.80359,                0.81519,                0.62622,                0.27126,                0.70857,                0.41625,                 0.0001,                 0.0001,                 0.0001
                    137,                0.19719,                0.46844,                0.28449,                0.77024,                0.79061,                0.79692,                 0.6248,                0.25624,                0.79414,                0.39371,                 0.0001,                 0.0001,                 0.0001
                    138,                0.20189,                0.49431,                0.29554,                0.77255,                0.63168,                 0.6764,                0.50842,                0.27544,                  0.992,                0.44746,                 0.0001,                 0.0001,                 0.0001
                    139,                0.20187,                0.46917,                0.29047,                 0.8163,                0.75046,                0.79352,                0.60638,                0.26648,                0.72248,                0.42818,                 0.0001,                 0.0001,                 0.0001
                    140,                0.20111,                0.44423,                0.28719,                0.79191,                0.74811,                0.77578,                0.57265,                0.26547,                0.85592,                0.43066,                 0.0001,                 0.0001,                 0.0001
                    141,                0.20168,                0.44588,                0.29355,                0.82873,                0.74794,                0.78562,                0.60286,                0.27741,                0.77403,                0.42962,                 0.0001,                 0.0001,                 0.0001
                    142,                0.20576,                0.46352,                0.30727,                0.82859,                0.78545,                0.80437,                0.60428,                0.26842,                0.71749,                0.43054,                 0.0001,                 0.0001,                 0.0001
                    143,                0.19925,                0.48128,                0.29228,                0.81386,                0.73763,                0.76213,                0.59509,                0.25461,                0.74202,                0.39806,                 0.0001,                 0.0001,                 0.0001
                    144,                0.20304,                0.43895,                  0.297,                0.85721,                0.78099,                0.78525,                0.59976,                0.25515,                0.68563,                0.39017,                 0.0001,                 0.0001,                 0.0001
                    145,                0.20298,                0.43933,                0.29609,                0.84005,                0.76182,                0.74517,                0.56649,                0.26212,                0.69901,                0.40024,                 0.0001,                 0.0001,                 0.0001
                    146,                 0.1993,                0.45295,                0.29197,                0.84901,                0.73223,                0.76504,                  0.585,                0.25611,                0.75618,                0.40093,                 0.0001,                 0.0001,                 0.0001
                    147,                0.19792,                0.46669,                0.29387,                0.83742,                0.78135,                0.80035,                0.62631,                0.24134,                0.69155,                0.37051,                 0.0001,                 0.0001,                 0.0001
                    148,                0.20086,                0.45334,                0.29272,                0.83102,                0.75856,                0.77324,                0.58018,                0.26032,                0.70977,                0.40181,                 0.0001,                 0.0001,                 0.0001
                    149,                0.19975,                0.44262,                0.28898,                0.90368,                0.71972,                0.78545,                 0.5924,                0.26197,                0.67925,                0.40593,                 0.0001,                 0.0001,                 0.0001
                    150,                0.19992,                0.44788,                0.28727,                0.88184,                0.73603,                0.78971,                0.60082,                0.26433,                0.70652,                0.41037,                 0.0001,                 0.0001,                 0.0001
                    151,                0.20219,                0.46946,                0.30147,                0.85308,                 0.7367,                0.77762,                0.60531,                0.25359,                0.74854,                0.38955,                 0.0001,                 0.0001,                 0.0001
                    152,                0.18828,                0.45141,                  0.272,                0.78966,                0.79299,                0.78456,                0.60588,                0.25804,                0.71967,                0.40644,                 0.0001,                 0.0001,                 0.0001
                    153,                0.20139,                0.44568,                0.29518,                0.79567,                0.74583,                0.78628,                0.60557,                0.25603,                0.73391,                0.39335,                 0.0001,                 0.0001,                 0.0001
                    154,                0.19845,                 0.4881,                0.28598,                0.82808,                 0.6788,                0.75836,                0.58511,                 0.2441,                0.76381,                0.37906,                 0.0001,                 0.0001,                 0.0001
                    155,                0.19456,                0.46768,                0.28186,                0.79829,                0.78398,                 0.7705,                0.59955,                0.24881,                0.75275,                0.38853,                 0.0001,                 0.0001,                 0.0001
                    156,                0.19641,                0.47463,                0.27848,                0.84463,                0.77962,                0.78625,                0.60436,                0.24585,                0.71981,                 0.3813,                 0.0001,                 0.0001,                 0.0001
                    157,                 0.1883,                0.44683,                0.27367,                0.88458,                0.79135,                0.79579,                0.61979,                0.25057,                0.67348,                0.38791,                 0.0001,                 0.0001,                 0.0001
